,Date,Open,High,Low,Close,Adj Close,Volume,Tendencia,SMA_10,SMA_50,EMA_10,EMA_50,RSI_14,BBANDS_upper,BBANDS_middle,BBANDS_lower,MACD,Signal,Histogram,ADX_14,ATR_14,CCI_14,OBV,WILLR_14,ROC_10,MFI_14,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,TSI_13_25_13,TSIs_13_25_13,UO,KAMA,TRIX_30_9,TRIXs_30_9,DPO,CMO,COPP,KST_10_15_20_30_10_10_10_15,KSTs_9,STC_10_12_26_0.5,STCmacd_10_12_26_0.5,STCstoch_10_12_26_0.5,PVI,NVI,ZLEMA,DEMA,TEMA,WMA,HMA,VWMA
10,2015-01-16,348.989990234375,355.0,349.0,354.1600036621094,189.3008575439453,1953341,1,348.9619995117188,0.0,350.13291015625,0.0,0.0,354.7953942215627,348.9,343.0046057784373,0.0,0.0,0.0,0.0,0.0,0.0,4627674.0,0.0,-0.7732852352881073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5633407546414215,0.0,0.0,-1.5249969482421761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.9633568983079,1001.3306830191084,346.8981808749112,350.8651089754971,351.46418073669923,349.0449091131037,0.0,348.763252836296
11,2015-01-19,354.1600036621094,357.0,353.989990234375,356.3599853515625,190.47677612304688,1671645,1,349.61699829101565,0.0,351.2651056463068,0.0,0.0,358.7896824173147,350.42999877929685,342.070315141279,0.0,0.0,0.0,0.0,0.0,0.0,6299319.0,0.0,1.8724415650446566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.701692093503475,0.0,0.0,-0.4555160522460824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.9633568983079,1001.951866006093,350.6439606217313,352.7905191721009,353.92966264571385,350.3899974476207,351.95080572571425,348.9498845131274
12,2015-01-20,356.3599853515625,358.8399963378906,355.1300048828125,356.4100036621094,190.5035095214844,4228441,0,350.28399963378905,0.0,352.20054164917997,0.0,0.0,360.2007831391545,352.6679992675781,345.13521539600174,0.0,0.0,0.0,0.0,0.0,0.0,10527760.0,0.0,1.9071349042082741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.626364177199,0.0,0.0,-1.4014968872070312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.9773927925169,1001.951866006093,353.3268757625955,354.2139639908169,355.5452704094626,351.62508933327416,355.11041105636446,349.8067755447913
13,2015-01-21,356.4100036621094,356.29998779296875,353.2099914550781,354.1600036621094,189.3008575439453,1947627,-1,350.43299865722656,0.0,352.55680746971257,0.0,0.0,359.42175492174977,354.0159973144531,348.61023970715644,0.0,0.0,0.0,0.0,0.0,79.72421726093917,8580133.0,-29.54541513741583,0.42248849566006946,44.10932454177063,0.0,0.0,0.0,0.0,0.0,0.0,35.60247644125733,0.0,0.0,-4.707496643066406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.9773927925169,1001.3205705943815,354.41835600391335,354.4956432387604,355.52386856735217,352.3298173384233,356.777280402906,349.71633921346154
14,2015-01-22,354.1600036621094,365.0,355.0,362.5,193.7586212158203,2005189,1,352.18299865722656,0.0,354.3646606570376,0.0,65.11117587207669,362.8329809200099,356.71799926757814,350.60301761514637,0.0,0.0,0.0,0.0,5.315817875239007,175.93095016216296,10585322.0,-11.363636363636365,5.072463768115942,46.54926550254055,0.0,0.0,0.0,0.0,0.0,0.0,95.52233231675382,0.0,0.0,2.1994995117187273,30.222351744153357,0.0,0.0,0.0,0.0,0.0,0.0,1000.3322595904763,1001.3205705943815,357.4041087919092,357.43013343952447,359.1932026284587,354.52381758256394,359.0635247124566,351.3071647116618
15,2015-01-23,362.5,363.989990234375,356.0,359.42999267578125,192.11770629882807,3947553,-1,353.33599853515625,0.0,355.2856301149909,0.0,58.70164871471608,363.5684277409696,357.7719970703125,351.97556639965546,0.0,0.0,0.0,0.0,5.600496879736839,125.81738642224163,6637769.0,-26.511207687927772,3.3141704459838417,48.84363902315123,0.0,0.0,0.0,0.0,0.0,0.0,119.702032269165,0.0,0.0,-1.7005081176757812,17.403297429432158,0.0,0.0,0.0,0.0,0.0,0.0,999.485361018278,1001.3205705943815,358.33063446610754,358.54726467535113,360.1502718300119,355.84145285866475,360.5110289910827,353.34078316706075
16,2015-01-26,359.42999267578125,362.0,359.0,361.9200134277344,193.4486389160156,2461835,1,354.65700073242186,0.0,356.4918816263988,0.0,61.971499209844175,365.2732274157097,358.8840026855469,352.49477795538405,0.0,0.0,0.0,0.0,5.333029426267367,117.64044441000893,9099604.0,-14.65961513880335,3.7882545084338384,55.33558346072136,0.0,0.0,0.0,0.0,0.0,0.0,144.89814201389828,0.0,0.0,-0.07848663330076988,23.94299841968835,0.0,0.0,0.0,0.0,0.0,0.0,999.485361018278,1002.0133399243465,359.9850687801533,360.14742477602726,361.78126493015094,357.4021828391335,361.85378982081556,354.6731086214242
17,2015-01-27,361.9200134277344,363.0,361.5,362.75,193.89227294921875,4664463,0,356.4100006103516,0.0,357.6297213306899,0.0,63.02245874668387,366.5902560127378,360.152001953125,353.7137478935122,0.0,0.0,0.0,0.0,4.9508039934090995,112.3468505092087,13764067.0,-10.709181124138656,5.0779209539744325,56.1672463014004,0.0,0.0,0.0,0.0,0.0,0.0,186.92679765152064,0.0,0.0,-0.0709991455078125,26.044917493367734,0.0,0.0,0.0,0.0,0.0,0.0,999.7146897487909,1002.0133399243465,362.04960106337825,361.5515800293513,363.10625287738856,358.87363725142046,362.8899931936553,357.010003427877
18,2015-01-28,362.75,364.0,362.7999877929688,363.3200073242188,194.1969757080078,1413629,0,358.0,0.0,358.66431878405876,0.0,63.76312336987632,364.6917656388239,361.9840026855469,359.2762397322699,0.0,0.0,0.0,0.0,4.5919169615285105,107.74630390022884,15177696.0,-7.999965122767582,4.576591238832513,63.56403535763649,0.0,0.0,0.0,0.0,0.0,0.0,218.827067269672,0.0,0.0,-0.6054916381835369,27.526246739752644,0.0,0.0,0.0,0.0,0.0,0.0,999.7146897487909,1002.1704749551442,362.4296762606617,362.71960109026537,364.10077091756006,360.1300021084872,363.88720730868255,358.24062858288477
19,2015-01-29,363.3200073242188,367.0,360.0,363.9100036621094,194.51231384277344,2330537,0,359.49200134277345,0.0,359.61807967097707,0.0,64.55452677327075,365.39145759062126,362.26600341796876,359.14054924531627,0.0,0.0,0.0,0.0,4.819624618603127,97.68340377952015,17508233.0,-14.12246639998661,4.275198098866498,76.65995208068419,0.0,0.0,0.0,0.0,0.0,0.0,243.9352789822571,0.0,0.0,-0.9644958496093636,29.109053546541496,0.0,0.0,0.0,0.0,0.0,0.0,999.8770800179742,1002.1704749551442,363.51337414934824,363.7163877380793,364.88163867387135,361.20454822887075,364.4614603370126,359.6272570917025
20,2015-01-30,363.9100036621094,366.0,358.0,362.8900146484375,193.9671173095703,2584445,0,360.36500244140626,0.0,360.2129769396063,0.0,62.0322343130238,364.27335184578834,362.9580078125,361.64266377921166,0.0,0.0,0.0,0.0,5.113560938540948,71.65873306333715,14923788.0,-18.784206738413644,2.4649906528285155,69.43163521526256,0.0,0.0,0.0,0.0,0.0,0.0,255.37017152480217,0.0,0.0,-3.1289855957031136,24.0644686260476,0.0,0.0,0.0,0.0,0.0,0.0,999.5967939572978,1002.1704749551442,363.5763999165832,364.05287221429563,364.7948306952423,361.82236882990054,364.57297841081714,360.32847053853567
21,2015-02-02,362.8900146484375,371.989990234375,362.6900024414063,370.239990234375,197.8957061767578,1653198,1,361.7530029296875,0.0,362.03607026592783,0.0,70.86596981586344,370.2977829612736,364.62200317382815,358.9462233863827,0.0,0.0,0.0,0.0,5.492522773730945,133.19686171891004,16576986.0,-6.542056074766355,3.8949392337412276,76.33755268080509,0.0,0.0,0.0,0.0,0.0,0.0,271.88711256433123,0.0,0.0,3.4959899902343636,41.73193963172688,0.0,0.0,0.0,0.0,0.0,0.0,999.5967939572978,1004.1958752938826,366.14977819879533,366.6694245758459,367.92567527089847,363.6178211558949,366.07021777220444,361.17363238113694
22,2015-02-03,370.239990234375,374.989990234375,366.989990234375,372.3500061035156,199.0235748291016,2255174,1,363.3470031738281,0.0,363.91133132730744,0.0,72.82097424032513,374.44409045862324,366.54200439453126,358.6399183304393,0.0,0.0,0.0,0.0,5.715250947694522,162.98496352238553,18832160.0,-9.431886573569304,4.472377957302791,76.27312135530356,0.0,0.0,0.0,0.0,0.0,0.0,287.95200611517305,0.0,0.0,4.877505493164051,45.64194848065025,0.0,0.0,0.0,0.0,0.0,0.0,1000.1666988635195,1004.1958752938826,368.91891032316204,369.23656208564194,370.83048429393483,365.5445490056818,368.6689535121725,362.96859828738195
23,2015-02-04,372.3500061035156,373.0,371.010009765625,372.5899963378906,199.15182495117188,1628249,0,365.19000244140625,0.0,365.4892704201407,0.0,73.04254811341085,376.74173679014666,368.3960021972656,360.05026760438454,0.0,0.0,0.0,0.0,5.390010638055214,156.10333763139056,20460409.0,-9.23430087830539,5.2038605390812585,75.73093103912204,0.0,0.0,0.0,0.0,0.0,0.0,307.5798612513779,0.0,0.0,4.851995849609352,46.08509622682167,9.923300472584996,0.0,0.0,0.0,0.0,0.0,1000.1666988635195,1004.2603281555561,371.1645609941638,371.13731848018705,372.70555989746356,367.2250932173296,371.42963719223485,364.28440692186837
24,2015-02-05,372.5899963378906,374.0,360.0,366.1199951171875,195.6935577392578,2089230,-1,365.552001953125,0.0,365.60394763778555,0.0,59.0629346866387,376.38218077739697,368.83800048828124,361.2938201991655,0.0,0.0,0.0,0.0,6.129971394638859,63.1721759081087,18371179.0,-40.72541604372786,0.9986193426724138,69.81469058508043,0.0,0.0,0.0,12.867101766049357,12.867101766049357,0.0,308.94349589408534,0.0,0.0,-2.082005310058605,18.125869373277396,9.544321413781871,0.0,0.0,0.0,0.0,0.0,998.4302053225508,1004.2603281555561,370.8346363744863,370.3189046831693,370.838573194399,367.3941827947443,371.9077858664773,364.58059304741994
25,2015-02-06,366.1199951171875,379.9800109863281,367.0,376.55999755859375,201.27378845214844,3423901,1,367.26500244140624,0.0,367.5959567142961,0.0,69.27991542968905,378.38494573845867,371.5719970703125,364.7590484021663,8.356591013240802,0.0,0.0,0.0,6.784803875944369,149.0248171921304,21795080.0,-12.775535795713633,4.7658807645093715,71.3727110349311,2.2941434381785397,0.0,2.2941434381785397,16.132649442909138,13.333608577029326,0.0,319.0050818896831,0.0,0.0,7.741497802734386,38.55983085937813,9.629471703625565,0.0,0.0,0.0,8.356591013240802,0.0,1001.281730117875,1004.2603281555561,373.02470337600016,373.08347445039146,374.1407528883434,369.3956365411932,373.3108238759667,367.08413974141723
26,2015-02-09,376.55999755859375,373.9599914550781,364.7999877929688,365.30999755859375,195.2606506347656,1659494,-1,367.6040008544922,0.0,367.18032777689564,0.0,53.72079879706823,379.0994122833832,370.58599853515625,362.0725847869293,7.653941870940855,0.0,0.0,0.0,7.200741363166142,45.633734194876496,20135586.0,-54.800159598723205,0.9366666680720223,64.3872487719756,2.267372113971142,-0.021417059365918423,2.2887891733370602,14.061856847576575,13.437644044250362,0.0,319.6117466801623,0.0,0.0,-3.8130020141601335,7.441597594136457,8.682723902682758,0.0,0.0,0.0,7.653941870940855,0.0,1001.281730117875,1001.2727564344655,370.34202803739504,371.33005497582786,371.10054507647334,369.04018110795454,372.1689952503552,367.49629553865157
27,2015-02-10,365.30999755859375,368.1099853515625,356.0,362.5799865722656,193.8013916015625,3001157,-1,367.5869995117188,0.0,366.3439021033265,0.0,50.74264420429646,378.9272990180398,368.6319946289062,358.3366902397727,6.798430220703153,0.0,0.0,36.40722916033263,7.606228108838527,-53.64693829278552,17134429.0,-69.65579167913798,-0.046867933214162646,62.3954407020623,2.2005438893570455,-0.0705962271840117,2.271140116541057,11.530544632535605,13.165201271148256,55.19068391992174,319.80411162557584,0.0,0.0,-6.783012390136719,1.48528840859291,7.511376513978214,0.0,0.0,0.0,6.798430220703153,0.0,1000.5344166020739,1001.2727564344655,367.1107459954397,369.0547851695327,367.68976823419405,368.1267239657315,369.20840691460506,367.8313515832856
