,Date,Open,High,Low,Close,Adj Close,Volume,Tendencia,SMA_10,SMA_50,EMA_10,EMA_50,RSI_14,BBANDS_upper,BBANDS_middle,BBANDS_lower,MACD,Signal,Histogram,ADX_14,ATR_14,CCI_14,OBV,WILLR_14,ROC_10,MFI_14,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,TSI_13_25_13,TSIs_13_25_13,UO,KAMA,TRIX_30_9,TRIXs_30_9,DPO,CMO,COPP,KST_10_15_20_30_10_10_10_15,KSTs_9,STC_10_12_26_0.5,STCmacd_10_12_26_0.5,STCstoch_10_12_26_0.5,PVI,NVI,ZLEMA,DEMA,TEMA,WMA,HMA,VWMA
10,2015-01-16,15954.5361328125,16156.197265625,15808.662109375,15849.3447265625,11308.9873046875,32761,-1,16254.1787109375,0.0,16307.05361328125,0.0,0.0,16338.688899324574,16060.4208984375,15782.152897550426,0.0,0.0,0.0,0.0,0.0,0.0,-675623.0,0.0,-8.886806106426254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5157.2343796213445,0.0,0.0,-82.90043945312573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.7738871139596,997.0094407347497,15643.98379794034,16223.833815696024,16155.74489039902,16115.482972301137,0.0,16293.999930323813
11,2015-01-19,15849.3447265625,16039.9609375,15849.3447265625,16031.830078125,11439.197265625,7050707,1,16160.787109375,0.0,16257.012970525568,0.0,0.0,16314.752573899299,16042.7541015625,15770.7556292257,0.0,0.0,0.0,0.0,0.0,0.0,6375084.0,0.0,-5.504715268425741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7053.162453034423,0.0,0.0,128.55585937499927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.9252618534886,997.0094407347497,15677.413945473914,16147.981701155733,16071.154103543506,16075.05594815341,15920.298584477589,16055.428662467128
12,2015-01-20,16031.830078125,16135.8525390625,15759.8427734375,15998.69921875,11415.5556640625,34008,0,16105.0537109375,0.0,16210.0468338391,0.0,0.0,16186.96616778819,15995.3318359375,15803.697504086811,0.0,0.0,0.0,0.0,0.0,0.0,6341076.0,0.0,-3.3663497622715663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8089.818328209674,0.0,0.0,91.76386718749927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.9252618534886,996.8027839824416,15709.729485217293,16082.412592520308,16004.33303560661,16045.585422585227,15913.492779356062,16051.135447333467
13,2015-01-21,15998.69921875,16141.6640625,15691.26953125,15774.953125,11255.90625,82625,-1,16044.787109375,0.0,16130.938886777445,0.0,0.0,16113.508784951426,15921.87265625,15730.236527548574,0.0,0.0,0.0,0.0,0.0,-84.03743112408837,6258451.0,-95.8262465442771,-3.679814571643538,87.99654848305595,0.0,0.0,0.0,0.0,0.0,0.0,9042.800932553762,0.0,0.0,-145.31997070312536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.5267350689624,996.8027839824416,15688.936872848239,15961.786187193444,15863.933265683429,15985.567134232955,15873.636967329547,16033.236803255633
14,2015-01-22,15774.953125,16105.630859375,15774.953125,15964.9912109375,11391.50390625,141039,1,16025.8412109375,0.0,16100.766582079272,0.0,28.47013278171405,16117.201251253458,15923.963671875,15730.726092496543,0.0,0.0,0.0,0.0,364.00414944250815,-68.68676021388528,6399490.0,-86.34801930334184,-1.1727974773785548,88.2021724710479,0.0,0.0,0.0,0.0,0.0,0.0,9214.241246130015,0.0,0.0,22.605126953125364,-43.0597344365719,0.0,0.0,0.0,0.0,0.0,0.0,994.7314174818459,996.8027839824416,15760.155204205375,15937.682487666585,15862.586228844013,15971.0587890625,15866.313808001893,16030.568182466013
15,2015-01-23,15964.9912109375,16137.0146484375,15769.7255859375,15819.701171875,11287.8359375,83400,-1,15989.2279296875,0.0,16049.66378022395,0.0,25.746496198016036,16121.608802960203,15918.0349609375,15714.461118914798,0.0,0.0,0.0,0.0,364.3538448448534,-80.41534786862067,6316090.0,-90.38744346371884,-2.2620571349826424,87.89827407808549,0.0,0.0,0.0,0.0,0.0,0.0,9559.854320077404,0.0,0.0,-155.14262695312573,-48.507007603967935,0.0,0.0,0.0,0.0,0.0,0.0,994.7314174818459,995.8927299952966,15732.412851736215,15874.41995600467,15803.02869258081,15933.578781960226,15850.234185606061,16027.363604458986
16,2015-01-26,15819.701171875,15923.15234375,15699.9833984375,15908.041015625,11350.869140625,52918,1,15968.015625,0.0,16023.914186660502,0.0,30.12368358060197,16062.72021331328,15893.2771484375,15723.834083561722,0.0,0.0,0.0,0.0,349.83263321006643,-100.97628962156263,6369008.0,-79.28929709717629,-1.3158864019781127,88.0439348343548,0.0,0.0,0.0,0.0,0.0,0.0,9718.493890509304,0.0,0.0,-69.50541992187573,-39.75263283879606,0.0,0.0,0.0,0.0,0.0,0.0,994.7314174818459,996.451146635347,15747.861935511446,15859.465026656457,15809.885990940309,15918.817524857954,15850.816398358586,16025.893638192256
17,2015-01-27,15908.041015625,15917.33984375,15720.328125,15810.40234375,11281.201171875,75817,-1,15925.4748046875,0.0,15985.093851585865,0.0,28.148602430404985,15995.766174810291,15855.6177734375,15715.469372064708,0.0,0.0,0.0,0.0,334.59350152508557,-109.52828028750915,6293191.0,-86.32468668026814,-2.6201845722256274,91.16837803829115,0.0,0.0,0.0,0.0,0.0,0.0,10113.588464668446,0.0,0.0,-179.52265624999927,-43.70279513919002,0.0,0.0,0.0,0.0,0.0,0.0,994.1176481825394,996.451146635347,15765.678231327547,15818.78244652149,15776.694125886193,15890.160564630682,15834.881431502525,16022.193282715401
18,2015-01-28,15810.40234375,15978.939453125,15401.8525390625,15548.8818359375,11094.59765625,89738,-1,15866.1380859375,0.0,15905.782576013433,0.0,23.671723781069993,16095.935261401848,15810.403515625,15524.87176984815,0.0,0.0,0.0,0.0,358.10940272686196,-186.71437995966076,6203453.0,-84.3637511709687,-3.6758644141746872,91.19993022583682,0.0,0.0,0.0,0.0,0.0,0.0,10603.87666225263,0.0,0.0,-472.30922851562536,-52.65655243786001,0.0,0.0,0.0,0.0,0.0,0.0,992.463544117845,996.451146635347,15650.604454892993,15704.81856458332,15642.030533400657,15821.689115767045,15759.357311395202,16015.335668045544
19,2015-01-29,15548.8818359375,15551.20703125,15168.228515625,15292.01171875,10911.3125,118378,-1,15799.88564453125,0.0,15794.187874692807,0.0,20.262845900606084,16128.49991219791,15675.8076171875,15223.11532217709,0.0,0.0,0.0,0.0,360.461019071103,-256.39417070289954,6085075.0,-89.45569827694494,-4.152577101254205,90.4290845209306,0.0,0.0,0.0,0.0,0.0,0.0,11072.99907543088,0.0,0.0,-773.8702148437496,-59.474308198787845,0.0,0.0,0.0,0.0,0.0,0.0,990.811527465472,996.451146635347,15489.462238662447,15538.458018805839,15442.277575100778,15717.302503551136,15588.981474905302,16004.811249136663
20,2015-01-30,15292.01171875,15516.919921875,15226.3408203125,15418.703125,11001.7119140625,59313,1,15756.821484375,0.0,15725.917920203205,0.0,25.928510885792857,16059.849643648937,15595.6080078125,15131.366371976063,0.0,0.0,0.0,0.0,354.0023998204235,-174.58550922484298,6144388.0,-78.66366527494594,-2.717094043899316,91.10938759143674,0.0,0.0,0.0,0.0,0.0,0.0,11294.970272162784,0.0,0.0,-696.5191406249996,-48.142978228414286,0.0,0.0,0.0,0.0,0.0,0.0,990.811527465472,997.2796276003115,15387.626419701091,15460.82716625874,15374.475159362102,15647.996590909092,15434.860431463067,16001.001437942505
21,2015-02-02,15418.703125,15544.8173828125,15237.38671875,15500.6474609375,11060.181640625,35981,1,15703.70322265625,0.0,15684.959654882168,0.0,29.421667210955178,15857.768165418085,15514.129296875,15170.490428331916,0.0,0.0,0.0,0.0,349.786654253977,-123.74656032593755,6180369.0,-69.91077458339669,-3.3132999451652396,91.08249816606002,0.0,0.0,0.0,0.0,0.0,0.0,11617.69718029169,0.0,0.0,-651.8271484375,-41.15666557808965,0.0,0.0,0.0,0.0,0.0,0.0,990.811527465472,997.8110882249384,15351.856630323618,15434.555911846759,15375.920915129647,15601.419495738637,15352.26178286774,15696.601837853754
22,2015-02-03,15575.0380859375,16156.775390625,15575.0380859375,15976.6142578125,11399.798828125,111991,1,15701.4947265625,0.0,15737.987764505862,0.0,45.49899474740965,16010.576973854539,15547.3716796875,15084.16638552046,0.0,0.0,0.0,0.0,376.9976024421304,40.85253168861369,6292360.0,-20.33232279486069,-0.13804222853078632,92.19565978502477,0.0,0.0,0.0,0.0,0.0,0.0,11639.883112141124,0.0,0.0,-226.91533203125073,-9.0020105051807,0.0,0.0,0.0,0.0,0.0,0.0,993.8821527285422,997.8110882249384,15543.218457480685,15576.498609896278,15601.272821294317,15651.039683948864,15459.02051669034,15721.372917734017
23,2015-02-04,16039.9609375,16504.888671875,16039.9609375,16450.841796875,11738.173828125,72264,1,15769.08359375,0.0,15867.597588572977,0.0,56.20369938065459,16586.482973408387,15727.763671875,14869.044370341613,0.0,0.0,0.0,0.0,390.2050853108432,171.26198207443147,6364624.0,-4.0434268012916945,4.28456849614252,93.01443151241295,0.0,0.0,0.0,0.0,0.0,0.0,11939.68829737246,0.0,0.0,198.46577148437427,12.40739876130918,-4.222199043630189,0.0,0.0,0.0,0.0,0.0,993.8821527285422,1000.7793487800845,15918.937260666014,15841.51449994732,15972.571090532563,15787.284605823863,15775.50081182923,15778.80040915258
24,2015-02-05,16450.841796875,16615.306640625,16155.61328125,16421.205078125,11717.0263671875,78562,0,15814.70498046875,0.0,15968.253495764253,0.0,55.470436349561254,16828.91451170422,15953.60234375,15078.290175795782,0.0,0.0,0.0,0.0,396.1770550414296,164.1741745193527,6286062.0,-13.41334369904873,2.8575892160526286,93.46057541744042,0.0,0.0,0.0,-21.60902287567114,-21.60902287567114,0.0,12117.698896277041,0.0,0.0,110.655029296875,10.940872699122497,-1.7445177421948146,0.0,0.0,0.0,0.0,0.0,993.7019995235213,1000.7793487800845,16192.531764408557,16029.267620045215,16207.757095629468,15905.8521484375,16145.837525647097,15809.902172998794
25,2015-02-06,16421.205078125,16788.494140625,16185.25,16628.09375,11864.6484375,70338,1,15895.54423828125,0.0,16088.224451079841,0.0,59.4478440665047,17012.308766657978,16195.48046875,15378.652170842022,-25.921923481788326,0.0,0.0,0.0,413.71825469385846,166.72495371109568,6356400.0,-9.899635476436153,5.110036968095187,51.968561560688975,-1.2455324436489745,0.0,-1.2455324436489745,-20.138555767716223,-21.398956145963297,0.0,12513.79987779115,0.0,0.0,252.83188476562464,18.8956881330094,0.42831002965610476,0.0,0.0,0.0,-25.921923481788326,0.0,993.7019995235213,1002.0392360471317,16476.71508707291,16236.303152567929,16453.57465030633,16053.741015625,16488.9772184738,15884.033523628397
26,2015-02-09,16632.7421875,16769.896484375,16632.7421875,16769.318359375,11965.4169921875,23044,1,15981.67197265625,0.0,16212.059707133505,0.0,61.946490154249645,16984.828264091022,16449.2146484375,15913.601032783981,31.819095235989153,0.0,0.0,0.0,390.9855556325763,162.66453312288903,6379444.0,-1.1834961474295302,5.4141005979557555,54.65245745493795,-0.6805495013627741,0.45198635382896024,-1.1325358551917344,-17.98078779898283,-20.910646382108943,0.0,12910.81687613131,0.0,0.0,358.19907226562646,23.89298030849929,2.833281087774354,0.0,0.0,0.0,31.819095235989153,0.0,993.7019995235213,1002.8885493328172,16674.043700502833,16434.53476330403,16673.172097102895,16212.609037642045,16758.700982481063,15910.04576047271
27,2015-02-10,16769.318359375,16775.12890625,16272.427734375,16289.86328125,11623.310546875,74585,-1,16029.61806640625,0.0,16226.20581151832,0.0,50.55721330390097,16847.74439651014,16511.864453125,16175.984509739856,38.44804560335251,0.0,0.0,39.27816457226506,400.2128830536611,85.89272937213583,6304859.0,-30.774636681871225,3.0325663261158904,54.91929741534659,-0.2754571518830673,0.6856629626469337,-0.961120114530001,-18.5638850052441,-20.575394756842538,59.31480241998425,13018.397142438043,0.0,0.0,-178.76181640625146,1.1144266078019536,4.001852150595621,0.0,0.0,0.0,38.44804560335251,0.0,990.8428786704847,1002.8885493328172,16574.923894161406,16419.804942881783,16591.42791387508,16268.643821022728,16802.425337357956,15958.920246933842
28,2015-02-11,16504.888671875,16521.740234375,16287.5380859375,16389.8203125,11694.6328125,34436,1,16113.7119140625,0.0,16255.953902605897,0.0,52.517255270585984,16847.735382411855,16499.66015625,16151.584930088145,51.17729359084842,0.0,0.0,35.16072182130667,386.65240819431165,65.66520793209425,6339295.0,-24.605461103021298,5.408353381520162,46.452980526487764,0.014607059388735622,0.7805817391349894,-0.7659746797462538,-18.336448076352433,-20.25554523105824,57.087289948753224,13278.79918121516,0.0,0.0,-148.34042968750146,5.034510541171985,5.089802759332782,0.0,0.0,0.0,51.17729359084842,0.0,990.8428786704847,1003.5021642510287,16535.562376472968,16438.69253915675,16570.225474213672,16334.135138494317,16712.190384311867,16034.977265699457
29,2015-02-12,16389.8203125,16678.65234375,16330.5400390625,16579.857421875,11830.23046875,45699,1,16242.496484375,0.0,16314.845451563915,0.0,56.08189598238299,16873.954771085588,16531.390625,16188.82647891441,75.72678955865013,0.0,0.0,32.33168988246895,383.5362444487,74.33621090236493,6384994.0,-12.876698458007462,8.421689224485313,53.22724149915843,0.36571579180587604,0.9053523772417038,-0.5396365854358278,-16.877930677739613,-19.773028866298436,57.96210950259036,13809.07930104035,0.0,0.0,-16.622753906249272,12.163791964765972,6.846724127419696,0.0,0.0,0.0,75.72678955865013,0.0,992.0023612380273,1003.5021642510287,16534.845779614247,16512.542876071173,16632.399740354806,16418.8888671875,16620.549744515465,16221.135025057712
30,2015-02-13,16579.857421875,17289.455078125,16432.828125,16743.162109375,11946.7548828125,32040,1,16374.9423828125,0.0,16392.721207529565,0.0,58.93487154512634,16933.387425230827,16554.404296875,16175.421168519175,107.12489634756821,0.0,0.0,32.22793634775074,421.4308246610385,101.72070413455589,6417034.0,-25.753636052254556,8.589950618009581,57.955554063847586,0.8436276344964662,1.1066113759458354,-0.2629837414493691,-14.648658003901804,-19.040975885956062,50.111614536736546,14290.232345655086,0.0009856324946211359,0.0,91.41391601562646,17.869743090252676,8.800209218791343,0.0,0.0,0.0,107.12489634756821,0.0,992.0023612380273,1004.4871225853781,16567.9657941162,16618.190173371037,16738.97705069473,16509.918980823863,16610.719874526516,16332.23529636329
31,2015-02-16,16853.5859375,17248.771484375,16853.5859375,17018.63671875,12143.3134765625,27700,1,16526.74130859375,0.0,16506.52402775146,0.0,63.269473573190915,17123.056575308274,16604.26796875,16085.479362191723,152.47893863834543,0.0,0.0,32.13709882252646,428.11556268145273,115.98994191463633,6444734.0,-12.767064309048791,9.793070009739386,64.31772920914557,1.5366344117925275,1.4396945225935172,0.09693988919901025,-11.118544905203322,-17.909200031562815,50.179881039349375,14782.875417096258,0.0032241383908004906,0.0,337.10390624999854,26.53894714638183,10.941766901407101,0.0,0.0,0.0,152.47893863834543,0.0,992.0023612380273,1006.1324187819714,16782.41022359507,16784.110034530582,16925.57687674441,16626.954314630682,16718.4484927399,16417.986474048328
32,2015-02-17,16679.81640625,16857.07421875,16679.81640625,16743.74609375,11947.1689453125,31816,-1,16603.4544921875,0.0,16549.655312478466,0.0,56.82378606240448,17110.572091061196,16695.04453125,16279.516971438807,164.34648386743538,0.0,0.0,31.09030887498636,421.08065882854885,71.01976773653391,6412918.0,-25.726105547718923,4.801592024182318,68.56852230799858,2.070372844620435,1.5787463643371396,0.4916264802832952,-9.736241543287973,-16.74163453323784,45.57230780295732,14917.823026496053,0.00600348567003639,0.0,46.6962890625,13.647572124808958,12.212588944860466,0.0,0.0,0.0,164.34648386743538,0.0,990.387128305197,1006.1324187819714,16839.73052385051,16812.060369165294,16915.38518999201,16666.409730113635,16817.722955137313,16539.894801188246
33,2015-02-18,16766.408203125,16853.5859375,16766.408203125,16796.052734375,11984.4921875,81643,0,16637.9755859375,0.0,16594.45484373238,0.0,57.706719534968535,17058.942487899694,16776.291015625,16493.639543350306,175.94413326923132,85.68263918107024,90.26149408816107,30.16393126917853,396.7393311120209,76.16187220857952,6494561.0,-23.915415342684398,2.0984393489552384,81.73713047597512,2.602710132723118,1.6888669219518582,0.9138432107712597,-8.331711817164873,-15.540217002370273,44.368028253395615,14974.145394146499,0.009277428663434506,0.0,90.25664062500073,15.413439069937073,13.038458120494527,0.0,0.0,0.0,175.94413326923132,0.0,990.6995233948749,1006.1324187819714,16871.097346218598,16845.804052047533,16921.296847692567,16701.427592329546,16883.802250039458,16594.607449339554
34,2015-02-19,16796.052734375,16969.232421875,16794.890625,16941.919921875,12088.572265625,26289,1,16690.0470703125,0.0,16657.63031248558,0.0,60.153840075291164,17072.299124749323,16848.703515625,16625.107906500674,194.66167829036203,107.47844700292862,87.18323128743341,29.745581022785377,379.4633140988437,88.7903090115427,6520850.0,-16.935846930355137,3.1709904435920735,81.03950104022002,2.9048845242782764,1.5928330508056132,1.3120514734726632,-6.330076231575944,-14.224482606542512,50.19025202320538,15068.538048130353,0.013156662886926185,0.0,233.36337890625146,20.307680150582343,13.318314677045038,0.0,0.0,0.0,194.66167829036203,0.0,990.6995233948749,1007.0008799008239,16920.111962247032,16914.96868463242,16981.63574238609,16756.690198863635,16931.075895675505,16645.442666117953
35,2015-02-20,16941.919921875,17022.1171875,16882.638671875,16983.181640625,12118.0146484375,23818,0,16725.555859375,0.0,16716.82146305638,0.0,60.844010870148914,17111.960292924083,16896.707421875,16681.454550825914,210.3995879560316,128.06267519354924,82.33691276248237,29.551886268015487,360.93693547791617,94.37463429134176,6544668.0,-17.864582472973055,2.1354696212546913,80.80293171985025,2.9273857470204843,1.2922674188382568,1.6351183281822275,-4.474469740438573,-12.831623625670522,50.86782085952199,15130.048430029236,0.01754933474298337,0.0,297.5520507812507,21.68802174029784,13.52662923048818,0.0,0.0,50.0,210.3995879560316,50.0,990.6995233948749,1007.2444279694033,16925.13279865666,16975.800163461725,17031.688024744417,16809.987393465908,16973.025718118686,16668.542262090512
36,2015-02-23,17022.1171875,17376.626953125,17022.1171875,17202.27734375,12274.345703125,58363,1,16768.8517578125,0.0,16805.086168637037,0.0,64.37278017297994,17255.527081699216,16933.435546875,16611.344012050784,237.8098628669577,150.01211272823093,87.79775013872677,30.415246772879385,363.43212536798814,146.1357748357454,6603031.0,-13.043618027011583,2.581852017455148,79.4864652524043,2.9982563430364095,1.0905104118833455,1.907745931153064,-1.6701608407719488,-11.237128942113584,49.0110921651185,15211.934933902707,0.02266817844718272,0.0,523.9995605468757,28.745560345959877,13.303437402121792,0.0,0.0,75.0,237.8098628669577,75.0,991.989597938981,1007.2444279694033,17058.892034128177,17089.19440989831,17155.481375284457,16896.664026988637,17052.855115609214,16734.60280941198
37,2015-02-24,17202.27734375,17274.921875,16277.6552734375,16527.55078125,11792.9091796875,81974,-1,16792.6205078125,0.0,16754.62518911212,0.0,49.5600415365488,17336.596276236043,16890.196484375,16443.796692513955,202.75072440267468,160.5598350631197,42.190889339554985,27.949455940157165,411.8245015488638,-12.263075732646323,6521057.0,-69.5386293726876,1.4591129213072258,67.94316023897814,2.8262544066632933,0.7348067804081833,2.09144762625511,-3.193684392002145,-10.088065434954808,43.78984405838741,15234.682359182885,0.027191548110105934,0.0,-126.98676757812427,-0.8799169269023932,10.874672309887366,0.0,0.0,87.5,202.75072440267468,78.10744365,988.0672884155554,1007.2444279694033,16913.465996673054,16945.79113053278,16923.98222052458,16852.79112215909,16984.568010179923,16771.10307475053
38,2015-02-25,16527.55078125,16998.875,16527.55078125,16698.998046875,11915.2412109375,93798,1,16823.53828125,0.0,16744.511163250827,0.0,52.54800322571229,17339.742553076816,16870.785546875,16401.82854067318,186.64889381068133,165.77764681263204,20.871246998049287,25.727824169293786,416.34498088213246,-4.831488417938287,6614855.0,-56.87779207685435,1.8864010006210983,68.70948533483046,2.6205842472368928,0.42330929678542617,2.1972749504514666,-3.380932784273306,-9.129903627714596,41.4375570973675,15267.111919494695,0.03145008757312606,0.014611832997690755,63.522363281248545,5.096006451424585,9.50821061616171,0.0,0.0,90.65423153,186.64889381068133,73.27139243,989.104630656364,1007.2444279694033,16830.304210346134,16892.64454870849,16839.592440186603,16835.76885653409,16873.280125473484,16783.756701566504
39,2015-02-26,16698.998046875,16911.69921875,16563.0078125,16682.724609375,11903.630859375,69489,0,16833.825,0.0,16733.27724436431,0.0,52.23172586836133,17302.07894404589,16818.946484375,16335.814024704108,170.60828059689084,166.7437735694838,3.8645070274070292,23.721050809353464,411.22827556206164,-20.059473308446286,6545366.0,-62.842133191828076,0.620434693028662,58.86164092711672,2.6016805805193193,0.32352450405428224,2.278156076465037,-3.6130620476161064,-8.341783401986241,41.29938081530622,15279.876929911163,0.035404474680911235,0.018436148796167433,75.31889648437573,4.463451736722677,7.8007755161168175,0.0,0.0,84.32749976,170.60828059689084,60.9244059,989.104630656364,1007.1469763890491,16748.843004487746,16845.285898831615,16772.323030139778,16810.166370738636,16748.793779592805,16788.116624380404
40,2015-02-27,16682.724609375,16728.634765625,16563.0078125,16585.091796875,11833.9658203125,80729,-1,16818.01796875,0.0,16706.334435729892,0.0,50.2765816037118,17219.15426779963,16739.328515625,16259.502763450368,148.3082221747245,163.05666329053196,-14.748441115807452,21.90416568645734,392.7309429915241,-53.87695619785026,6464637.0,-71.68408950207836,-0.9440887657146416,51.42657205016544,2.5516144034330126,0.21876666157438018,2.3328477418586324,-4.316912634596298,-7.766801863787678,39.374445160208175,15296.501075529375,0.03889011804214526,0.02239903542409463,15.984570312499272,0.5531632074236006,5.684126279894555,0.0,0.0,61.66394188,148.3082221747245,30.46220295,988.5193976396591,1007.1469763890491,16606.85450367179,16775.933764138616,16681.538332070093,16764.942151988635,16641.789942392676,16762.145194252294
