Date,Open,High,Low,Close,Adj Close,Volume,Tendencia,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI
2015-02-13,371.0799865722656,382.0,370.0,373.1400146484375,199.4457855224609,3409725,0,6.247463048159034,0.0,0.0,60.60235284088127
2015-02-16,373.1400146484375,379.6900024414063,375.0,379.25,202.71163940429688,836257,1,6.737368008062504,0.0,0.0,65.24188973076735
2015-02-17,379.25,376.55999755859375,370.010009765625,370.9100036621094,198.25387573242188,1975708,-1,6.3791187045874835,0.0,0.0,55.61460952204115
2015-02-18,370.9100036621094,369.989990234375,365.8999938964844,368.7300109863281,197.088623046875,1596835,0,5.851839991778775,-0.8516870833011962,6.703527075079971,53.3965944264564
2015-02-19,368.7300109863281,370.0,366.0,367.80999755859375,196.59689331054688,4671332,0,5.298650869368316,-1.1239009645693239,6.42255183393764,52.4459644683308
2015-02-20,367.80999755859375,374.0,367.0,368.7099914550781,197.0779571533203,2393227,0,4.876651487491415,-1.236720277156981,6.113371764648396,53.32144288150631
2015-02-23,368.7099914550781,375.0,369.0,374.25,200.03909301757807,1655536,1,4.932388818806771,-0.9447863566733004,5.877175175480072,58.39861000862004
2015-02-24,374.25,374.1900024414063,368.8200073242188,368.8399963378906,197.1473846435547,1518866,-1,4.488280865238153,-1.1111154481935355,5.599396313431688,52.40425579807987
2015-02-25,368.8399963378906,370.8999938964844,368.0,368.1199951171875,196.7626037597656,2220429,0,4.031748543665572,-1.254118215812893,5.2858667594784645,51.64448223710404
2015-02-26,368.1199951171875,368.5,365.010009765625,365.6900024414063,195.46372985839844,2756627,0,3.4342751034120056,-1.4812733248531673,4.915548428265173,49.05927614857558
2015-02-27,365.6900024414063,371.8900146484375,365.0,367.1199951171875,196.22804260253903,3352393,0,3.041105583293813,-1.4995542759770881,4.540659859270901,50.625617632438086
2015-03-02,367.1199951171875,370.0,363.0,366.6600036621094,195.98220825195312,1023801,0,2.661715836547671,-1.503155218178584,4.164871054726255,50.09204841735289
2015-03-03,366.6600036621094,370.0,365.0,366.6300048828125,195.96615600585932,2135638,0,2.3317471484517114,-1.4664991250196353,3.7982462734713467,50.054996868236955
2015-03-04,366.6300048828125,369.0,365.0,365.0499877929688,195.1216735839844,2097966,0,1.9206108056146718,-1.5021083742853403,3.422719179900012,48.0395141877964
2015-03-05,365.0499877929688,368.0,365.0,367.0299987792969,196.1800079345703,509850,0,1.7345577290179222,-1.3505291607056722,3.0850868897235943,50.7175385399683
2015-03-06,367.0299987792969,369.989990234375,365.0,368.2000122070313,196.8053436279297,1339291,0,1.6623570139078083,-1.138183900652629,2.8005409145604374,52.28258123972596
2015-03-09,368.2000122070313,368.0,365.0199890136719,366.0499877929688,195.6561889648437,674252,0,1.4153333435241962,-1.1081660568289933,2.5234994003531894,49.19116062593279
2015-03-10,367.0,369.0,364.5,367.6000061035156,196.48464965820312,15312312,0,1.3293153092384955,-0.9553472728917551,2.2846625821302506,51.42126603104946
2015-03-11,367.6000061035156,367.8900146484375,360.04998779296875,363.1700134277344,194.11676025390625,962299,-1,0.8933836408983211,-1.1130231529855439,2.006406793883865,45.30131697949462
2015-03-12,363.1700134277344,364.0,361.0,362.9299926757813,193.98849487304688,899576,0,0.5225137707791419,-1.1871144184837785,1.7096281892629204,44.98889553200953
2015-03-13,362.9299926757813,364.5,360.0199890136719,360.239990234375,192.5506591796875,1076800,0,0.01140454649066669,-1.358578914217803,1.3699834607084698,41.53188854137932
2015-03-16,360.0,365.0,357.20001220703125,360.6799926757813,192.78585815429688,462910,0,-0.3540672099364315,-1.379240536515921,1.0251733265794896,42.31272848243446
2015-03-17,361.0,369.989990234375,361.0,365.55999755859375,195.394271850586,516688,1,-0.2470823878821875,-1.0178045715693416,0.7707221836871542,50.248654934048965
2015-03-18,365.55999755859375,369.989990234375,364.2099914550781,365.4500122070313,195.33547973632807,1628866,0,-0.16922037713374039,-0.7519540486567157,0.5827336715229753,50.08143284070774
2015-03-19,365.4500122070313,366.989990234375,364.8699951171875,364.9800109863281,195.0842437744141,2926076,0,-0.14378191478419922,-0.5812124690457396,0.43743055426154037,49.32600329884365
2015-03-20,364.9800109863281,369.8999938964844,364.1000061035156,367.739990234375,196.5595092773437,2205851,0,0.09795632951937705,-0.27157937979373065,0.3695357093131077,53.738908596087356
2015-03-23,367.739990234375,377.0,363.989990234375,367.489990234375,196.42584228515625,563577,0,0.26629305848058493,-0.08259412066601823,0.34888717914660317,53.28624719935916
2015-03-24,367.489990234375,376.989990234375,365.010009765625,370.1300048828125,197.83694458007807,467946,0,0.6057455894967347,0.20548672828010522,0.4002588612166295,57.369927196747554
2015-03-25,370.1300048828125,372.4800109863281,361.1000061035156,362.3800048828125,193.694564819336,768738,-1,0.24656172531285847,-0.12295770872301687,0.36951943403587534,44.94781206180669
2015-03-26,362.3800048828125,367.0,362.3999938964844,363.6199951171875,194.35731506347656,546670,0,0.061256645571234,-0.24661023077171307,0.30786687634294707,46.927874908988045
2015-03-27,363.6199951171875,367.0,363.0,365.8999938964844,195.57598876953125,6495933,0,0.09725676610992195,-0.16848808818642008,0.26574485429634204,50.456398292047076
2015-03-30,365.8999938964844,368.0,365.0299987792969,366.9100036621094,196.11587524414065,4876878,0,0.2049242291332689,-0.048656500130458524,0.25358072926372743,51.97949978376806
2015-03-31,366.9100036621094,368.5,365.0,365.4599914550781,195.3407745361328,3111937,0,0.17127327078003418,-0.06584596678695462,0.2371192375669888,49.62099114442408
2015-04-01,365.4599914550781,368.7000122070313,366.0,367.9400024414063,196.66639709472656,5135636,0,0.3407923619108715,0.08293849947510612,0.25785386243576536,53.506634941525974
2015-04-02,367.9400024414063,370.0,363.7200012207031,365.9100036621094,195.58135986328125,833446,0,0.30778556644946775,0.03994536321096187,0.2678402032385059,50.100349946855225
2015-04-06,366.0,366.7900085449219,365.0,366.0899963378906,195.67752075195312,1683072,0,0.2927764037832503,0.019948960435795526,0.2728274433474548,50.401846665147715
2015-04-07,366.0899963378906,366.6499938964844,365.510009765625,366.0,195.62942504882807,10489704,0,0.27050141002467853,-0.0018608266582210153,0.27236223668289955,50.23840018282879
2015-04-08,366.0,368.0199890136719,365.0,366.6700134277344,195.987548828125,1347607,0,0.30341521929204873,0.024842386087319368,0.27857283320472936,51.49941293116464
2015-04-09,366.6700134277344,370.0,366.6799926757813,369.1499938964844,197.3131103515625,1112210,0,0.5235778682845762,0.19600402806387746,0.32757384022069874,55.94909903675773
2015-04-10,369.1499938964844,371.9700012207031,368.0,371.0499877929688,198.3287048339844,2823373,0,0.8416697375192257,0.4112767178388216,0.4303930196804041,59.04891839227331
2015-04-13,371.0499877929688,375.0,370.0,372.9299926757813,199.3335418701172,922825,0,1.2312672355482732,0.6406993726942952,0.590567862853978,61.905430781103696
2015-04-14,372.9299926757813,374.489990234375,372.0,374.0499877929688,199.93218994140625,1377536,0,1.6118202449415548,0.8170019056700615,0.7948183392714934,63.53721384349565
2015-04-15,374.0499877929688,375.0,373.8999938964844,374.489990234375,200.1674194335937,1158443,0,1.9267059001061284,0.9055100486677079,1.0211958514384205,64.18625572599474
2015-04-16,375.0,375.0,369.010009765625,370.9299926757813,198.26454162597656,1145102,0,1.8674660138645436,0.6770161299408983,1.1904498839236453,55.5678701401109
2015-04-17,370.9299926757813,374.9800109863281,367.5,368.5899963378906,197.0137939453125,652672,0,1.6131049590701991,0.33812406011724305,1.274980898952956,50.7447796476985
2015-04-20,368.5899963378906,368.6199951171875,362.7699890136719,363.4200134277344,194.2504272460937,3479792,-1,0.9830159807535779,-0.23357193455950265,1.2165879153130805,42.05882747589263
2015-04-21,363.4200134277344,369.989990234375,365.0,368.5700073242188,197.00311279296875,4538896,1,0.8889797874244891,-0.26208650231087316,1.1510662897353623,51.04763412951056
2015-04-22,368.5700073242188,369.6900024414063,364.1000061035156,367.0499877929688,196.190658569336,1364074,0,0.6839187640905493,-0.37371802051585057,1.0576367846063999,48.64872730429302
2015-04-23,367.0499877929688,371.1000061035156,365.510009765625,367.7300109863281,196.5541076660156,1145303,0,0.5697113365716859,-0.39034035842777126,0.9600516949994572,49.78563441198383
2015-04-24,367.7300109863281,374.8999938964844,369.0,371.8399963378906,198.7509613037109,5298679,1,0.8016022252604671,-0.12675957579119213,0.9283618010516592,56.1103005963577
2015-04-27,371.8399963378906,374.989990234375,368.5,369.0,197.2329559326172,3009438,0,0.7475956384441247,-0.1446129300860276,0.8922085685301523,51.30185318008168
2015-04-28,369.0,370.0799865722656,364.9700012207031,368.6499938964844,197.04586791992188,3519447,0,0.6688424622996081,-0.17869288498443536,0.8475353472840434,50.72491914464679
2015-04-29,368.5,368.8399963378906,363.8999938964844,364.8299865722656,195.0040435791016,2868486,-1,0.29478919059857844,-0.44219692534837207,0.7369861159469505,44.80286763852063
2015-04-30,364.8299865722656,366.0,360.04998779296875,361.7900085449219,193.37918090820312,4307653,0,-0.2441372801870898,-0.7848987169072322,0.5407614367201424,40.72781809201
2015-05-04,360.0,364.7999877929688,360.0,363.7799987792969,194.4428253173828,746751,0,-0.5048452681723461,-0.8364853639139909,0.3316400957416447,44.29933449712992
2015-05-05,363.7799987792969,367.0,365.0,366.9100036621094,196.11587524414065,3871944,0,-0.45366344168945716,-0.6282428299448815,0.17457938825542435,49.457951961773105
2015-05-06,366.9100036621094,368.0,363.6099853515625,366.3500061035156,195.8164978027344,1388146,0,-0.45306593625093683,-0.502116259605089,0.04905032335415212,48.59088320988764
2015-05-07,367.0,367.010009765625,365.010009765625,366.1499938964844,195.7096405029297,1321771,0,-0.46339005037134484,-0.4099522989803976,-0.05343775139094727,48.265415053625844
2015-05-08,366.1499938964844,368.8599853515625,365.0,365.8999938964844,195.57598876953125,2352720,0,-0.4861409654187696,-0.34616257122225785,-0.13997839419651176,47.83413455450824
2015-05-11,365.8999938964844,369.5,365.1099853515625,369.4100036621094,197.45211791992188,1572469,0,-0.21842490940417747,-0.06275721216613256,-0.1556676972380449,54.04320401903472
2015-05-12,369.4100036621094,369.3999938964844,365.1099853515625,365.9200134277344,195.586669921875,723517,0,-0.28459046929270926,-0.10313821764373149,-0.18145225164897777,47.934003558125696
2015-05-13,365.9200134277344,369.5,364.0,364.3699951171875,194.7581787109375,1466355,0,-0.45683457125130644,-0.22030585568186295,-0.2365287155694435,45.475246341592566
2015-05-14,364.3699951171875,367.989990234375,364.7000122070313,367.5700073242188,196.46859741210932,968895,0,-0.331305932951409,-0.07582177390557238,-0.2554841590458366,51.05690025636362
2015-05-15,367.5700073242188,369.9500122070313,367.8900146484375,368.5199890136719,196.9763641357422,13624956,0,-0.1533997034102299,0.08166756450848539,-0.2350672679187153,52.60794047070192
2015-05-18,368.5199890136719,371.0,367.2999877929688,369.9800109863281,197.7567749023437,2729465,0,0.10420265320476574,0.27141593689878485,-0.1672132836940191,54.96985290746374
2015-05-19,371.0,371.0,369.010009765625,369.4400024414063,197.46810913085932,2564131,0,0.26176276203239013,0.3431808365811274,-0.08141807454873727,53.89988205007944
2015-05-20,361.9800109863281,361.9800109863281,351.70001220703125,354.8900146484375,196.7014617919922,3216953,-1,-0.778458546582101,-0.5576323776266909,-0.22082616895541002,34.4452392828653
2015-05-22,354.8900146484375,359.0,348.6000061035156,350.6099853515625,194.3291931152344,2084636,-1,-1.926002267366016,-1.3641408787284848,-0.5618613886375312,30.910844099570543
2015-05-25,350.6099853515625,355.0,348.8999938964844,355.0,196.76242065429688,901318,1,-2.4529256405564865,-1.5128514015351642,-0.9400742390213224,37.94433959137919
2015-05-26,355.0,355.29998779296875,349.5,353.95001220703125,196.180419921875,2347855,0,-2.921563484625665,-1.585191396483474,-1.3363720881421908,36.97479004529995
2015-05-27,353.95001220703125,355.989990234375,350.510009765625,352.7300109863281,195.50424194335932,1765096,0,-3.3527577506091575,-1.6131085299735732,-1.7396492206355842,35.82922150272672
2015-05-28,352.7300109863281,354.0,351.0,353.6099853515625,195.991943359375,1135775,0,-3.582182565186031,-1.4740266756403573,-2.1081558895456736,37.33728290255957
2015-05-29,353.6099853515625,355.5,352.010009765625,354.04998779296875,196.23583984375,3847811,0,-3.6860088483441587,-1.2622823670387877,-2.423726481305371,38.120350599975865
2015-06-01,354.04998779296875,354.5,350.0,353.1000061035156,195.70928955078125,3376783,0,-3.8011304431583994,-1.1019231694824225,-2.699207273675977,37.044002319779146
2015-06-02,353.1000061035156,356.9100036621094,352.0,355.25,196.9009552001953,5233821,0,-3.6764982143826614,-0.7818327525653475,-2.894665461817314,41.097555976012686
2015-06-03,355.25,357.3299865722656,355.0,356.8099975585937,197.765625,3876722,0,-3.4125102160593315,-0.4142758033936138,-2.9982344126657177,43.91908969611207
2015-06-04,356.8099975585937,358.989990234375,354.0,354.8900146484375,196.7014617919922,1806331,0,-3.3199540368035514,-0.2573756993102667,-3.0625783374932847,41.29710776571044
2015-06-05,354.8900146484375,358.989990234375,355.0,356.7099914550781,197.7101593017578,1491753,0,-3.064420942705283,-0.0014740841695983775,-3.0629468585356845,44.66917835675473
2015-06-08,357.0,358.0,355.010009765625,355.70001220703125,197.150390625,2993788,0,-2.9098629207607587,0.12246715021994081,-3.0323300709806995,43.18660066908714
2015-06-09,355.70001220703125,357.989990234375,355.010009765625,355.4100036621094,196.9896697998047,1927727,0,-2.7787442071995656,0.20286869102490757,-2.981612898224473,42.74786099189178
2015-06-10,355.4100036621094,358.0,355.0,356.8699951171875,197.79888916015625,1782466,0,-2.527882714891007,0.36298414666677337,-2.89086686155778,45.73660719845194
2015-06-11,356.8699951171875,357.9700012207031,356.0,356.7300109863281,197.72129821777344,6184053,0,-2.3136978556877352,0.46173520469603613,-2.7754330603837714,45.49139630340375
2015-06-12,356.7300109863281,357.6000061035156,355.0,357.4800109863281,198.136962890625,948549,0,-2.059693218355335,0.5725918736227493,-2.6322850919780842,47.1269957209503
2015-06-15,357.4800109863281,357.4800109863281,354.8999938964844,356.0599975585937,197.3498992919922,813961,0,-1.9504918731608427,0.5454345750537932,-2.495926448214636,44.40988456594377
2015-06-16,355.0,358.4800109863281,355.0,357.9700012207031,198.40855407714844,5685002,0,-1.6903424715648612,0.6444671813198197,-2.334809652884681,48.69464713631765
2015-06-17,357.9700012207031,358.8999938964844,357.0,358.489990234375,198.69679260253903,1645842,0,-1.4257779481802686,0.7272253637635298,-2.1530033119437983,49.828434186557125
2015-06-18,359.0,360.0,355.0199890136719,358.45001220703125,198.6746368408203,2391742,0,-1.205438999582384,0.7580514498891318,-1.9634904494715157,49.737429443967194
2015-06-19,358.45001220703125,358.45001220703125,354.0199890136719,356.489990234375,197.58822631835932,1764224,0,-1.1754266017807709,0.630451078152596,-1.805877679933367,45.363079002387074
2015-06-22,356.489990234375,359.0,354.510009765625,355.6199951171875,197.1060791015625,944681,0,-1.2079187598397425,0.47836713607489956,-1.686285895914642,43.532920924484586
2015-06-23,355.6199951171875,358.0,351.1000061035156,351.8299865722656,195.0054168701172,4379136,-1,-1.5219469868616216,0.1314711272424165,-1.653418114104038,36.6045757866345
2015-06-24,351.8299865722656,354.0,351.5,351.67999267578125,194.92222595214844,4453487,0,-1.7626016979303358,-0.087346867061038,-1.6752548308692978,36.35795525004297
2015-06-25,351.67999267578125,355.989990234375,351.0,353.82000732421875,196.1083526611328,1054566,0,-1.7603487879472368,-0.06807516566235106,-1.6922736222848858,42.328113714736936
2015-06-26,353.82000732421875,356.0,354.0,355.510009765625,197.04510498046875,695550,0,-1.603707723113871,0.07085271933681181,-1.6745604424506828,46.58925231847072
2015-06-30,355.510009765625,366.8800048828125,354.5,363.75,201.61215209960932,2872821,1,-0.8053862123328486,0.6953393840942677,-1.5007255964271162,61.518490644471484
2015-07-01,364.0,364.010009765625,358.0,359.1499938964844,199.0625762939453,2591217,-1,-0.5376945045958905,0.7704248734649806,-1.308119378060871,52.6679150787503
2015-07-02,359.1499938964844,362.989990234375,360.0,361.6000061035156,200.42056274414065,5183107,0,-0.12639439222289184,0.9453799886703833,-1.0717743808932751,56.27602687262897
2015-07-03,361.6000061035156,364.9599914550781,361.1099853515625,362.1000061035156,200.6976776123047,2616368,0,0.2371757173823994,1.0471600786205397,-0.8099843612381402,56.99649478952312
2015-07-06,362.1000061035156,364.989990234375,358.95001220703125,359.3399963378906,199.1678924560547,547533,0,0.2991495174804868,0.8873071029749016,-0.5881575854944148,51.91157047845467
2015-07-07,359.3399963378906,364.489990234375,359.3299865722656,361.5799865722656,200.409408569336,1627317,0,0.5229840574222635,0.8889133143333426,-0.36592925691107914,55.39004123290245
2015-07-08,361.5799865722656,364.989990234375,360.1000061035156,361.0199890136719,200.0990447998047,1492067,0,0.6477208967774004,0.8109201229507836,-0.1631992261733832,54.331938933380776
2015-07-09,364.0,364.0,355.1000061035156,360.0799865722656,199.5780334472656,680068,0,0.6630818052566383,0.6610248251440172,0.002056980112621093,52.51836728767807
2015-07-10,360.0799865722656,362.0,359.0,359.8699951171875,199.461669921875,1120614,0,0.6508087621471077,0.5190014256275892,0.13180733651951843,52.0999839048069
2015-07-13,359.8699951171875,362.0,355.010009765625,357.32000732421875,198.0482635498047,1764985,0,0.4303586763726912,0.23884107188253823,0.19151760449015298,47.18432110729977
2015-07-14,357.32000732421875,361.989990234375,358.010009765625,359.7699890136719,199.4061737060547,1799033,0,0.44817713509411305,0.20532762448316805,0.242849510610945,51.88178473224848
2015-07-15,359.7699890136719,361.0,358.0,360.2099914550781,199.65011596679688,1615639,0,0.49212994411800537,0.19942434680564824,0.2927055973123571,52.695513781568415
2015-07-17,360.2099914550781,361.0,355.1000061035156,359.07000732421875,199.0182647705078,873619,0,0.43001868212667205,0.10985046785145192,0.32016821427522013,50.32113950097525
2015-07-20,359.07000732421875,367.3800048828125,359.8999938964844,360.2300109863281,199.6611785888672,1000539,0,0.46899141934306954,0.1190585640542795,0.34993285528879003,52.65869022238478
2015-07-21,359.010009765625,361.0,358.0,360.1099853515625,199.59461975097656,587889,0,0.48460628909714387,0.10773874704668307,0.3768675420504608,52.38403510150376
2015-07-22,360.1099853515625,360.1000061035156,355.510009765625,357.5,198.1480407714844,788025,0,0.2831136229496565,-0.07500313528064345,0.3581167582302999,46.68216429737156
2015-07-23,357.5,357.0,350.0,352.8399963378906,195.56521606445312,2388364,-1,-0.24971555147033087,-0.48626584776050463,0.23655029629017377,38.602909050503754
2015-07-24,352.8399963378906,355.0,350.19000244140625,350.2900085449219,194.15185546875,612800,0,-0.8677463747259822,-0.8834373368129247,0.015690962086942567,35.03018626630142
2015-07-27,350.2900085449219,352.0,345.0,347.8699951171875,192.81051635742188,1519106,0,-1.535119214819872,-1.2406481415254516,-0.2944710732944204,32.003030625177175
2015-07-28,347.8699951171875,354.8999938964844,347.2099914550781,351.0199890136719,194.5564117431641,757478,0,-1.7892138731247087,-1.1957942398642305,-0.5934196332604781,39.349871739749695
2015-07-29,351.0199890136719,354.0,351.0,352.8699951171875,195.58184814453125,802287,0,-1.8203221484605479,-0.9815220121600557,-0.8388001363004921,43.22943167231389
2015-07-30,352.8699951171875,353.0599975585937,350.0199890136719,351.760009765625,194.96661376953125,1174153,0,-1.912496156914301,-0.8589568164910473,-1.0535393404232538,41.513618106583245
2015-07-31,351.760009765625,363.0,351.760009765625,356.739990234375,197.726791381836,1572361,1,-1.5656540331881388,-0.40969175421190784,-1.155962278976231,50.92486468613178
2015-08-03,356.739990234375,360.0,353.510009765625,359.2300109863281,199.10694885253903,1726885,0,-1.0774352832960972,0.06282159654410702,-1.1402568798402042,54.838005867744
2015-08-04,359.2300109863281,360.8900146484375,358.2200012207031,360.1000061035156,199.58914184570312,1068415,0,-0.6132479310603003,0.4216071590239232,-1.0348550900842235,56.15352517355795
2015-08-05,360.1000061035156,361.0,356.6099853515625,360.4200134277344,199.7665100097656,797473,0,-0.21705215138160838,0.654242350962092,-0.8712945023437004,56.65367962577752
2015-08-06,360.4200134277344,360.0,357.1000061035156,358.67999267578125,198.80209350585932,2351984,0,-0.0429738979273111,0.6626564835331115,-0.7056303814604226,53.106399333692565
2015-08-07,358.67999267578125,360.739990234375,358.5199890136719,359.6300048828125,199.32864379882807,1729319,0,0.1696863786781364,0.7002534081108471,-0.5305670294327107,54.77149450887196
2015-08-10,359.6300048828125,360.7999877929688,359.29998779296875,360.010009765625,199.539291381836,618285,0,0.36468058742610765,0.7161980934870547,-0.35151750606094706,55.45287521938333
2015-08-11,360.010009765625,361.760009765625,358.0,359.69000244140625,199.3618927001953,6275934,0,0.48777027397278516,0.6714302240269858,-0.1836599500542006,54.705457012948614
2015-08-12,359.69000244140625,359.989990234375,357.989990234375,358.760009765625,198.8464508056641,910716,0,0.5044619770570193,0.5504975416889759,-0.0460355646319566,52.49118840966507
2015-08-13,358.760009765625,361.0,357.8299865722656,358.760009765625,198.8464508056641,1595417,0,0.5117906677690485,0.44626098592080404,0.06552968184824443,52.49118840966507
2015-08-14,358.760009765625,360.0,358.0,358.3800048828125,198.6358184814453,756856,0,0.48138636735876617,0.33268534840841735,0.1487010189503488,51.50328697966486
2015-08-17,358.3800048828125,359.9599914550781,357.8999938964844,358.54998779296875,198.7300262451172,260302,0,0.465639340014377,0.2535506568512226,0.21208868316315443,51.93902012416884
2015-08-18,358.54998779296875,361.0,357.9700012207031,359.2900085449219,199.1402282714844,813569,0,0.5070284886608647,0.2359518443981682,0.2710766442626965,53.88171572061384
2015-08-19,359.2900085449219,359.9800109863281,358.0,359.32000732421875,199.1568145751953,1613290,0,0.5360708469042947,0.21199536211327857,0.32407548479101617,53.9629546040501
2015-08-20,359.32000732421875,363.0,357.1000061035156,360.20001220703125,199.64454650878903,5249204,0,0.622915581514178,0.23907207737852942,0.3838435041356486,56.38981563867188
2015-08-21,361.4700012207031,364.0299987792969,358.0,361.5899963378906,200.4149627685547,4741701,0,0.7947394999065978,0.32871679661675934,0.4660227032898384,59.97853798246238
2015-08-24,361.5899963378906,360.1000061035156,354.989990234375,358.2300109863281,198.55270385742188,2271335,0,0.652269499093336,0.14899743664279808,0.5032720624505379,49.39668013520315
2015-08-25,358.0,361.0499877929688,357.79998779296875,358.3999938964844,198.6468963623047,4874511,0,0.5467743232082967,0.03480180860620696,0.5119725146020897,49.87845381202873
2015-08-26,358.3999938964844,364.7999877929688,358.5,362.0899963378906,200.69210815429688,1434375,1,0.752249530325571,0.192221612578785,0.560027917746786,59.003187973576274
2015-08-27,362.0899963378906,364.8999938964844,360.0199890136719,364.0400085449219,201.7728729248047,1900737,0,1.0602182643222022,0.400152277260333,0.6600659870618693,62.8519988478476
2015-08-28,364.0400085449219,364.0400085449219,358.1000061035156,358.4200134277344,198.65798950195312,2824867,-1,0.8411033512467725,0.14482989134792257,0.6962734598988499,48.67041277012153
2015-08-31,358.4200134277344,360.20001220703125,345.8800048828125,359.0599975585937,199.0126953125,2749428,0,0.7108997648175546,0.011701043934963629,0.6991987208825909,50.05250607947641
2015-09-01,359.0599975585937,359.8999938964844,353.0,356.7300109863281,197.72129821777344,1625865,0,0.41491911139661397,-0.22742368758878162,0.6423427989853956,45.27305231524041
2015-09-02,357.0,358.489990234375,351.010009765625,355.20001220703125,196.87322998046875,1866343,0,0.05624582946876444,-0.468877575613305,0.5251234050820694,42.409297294939144
2015-09-03,355.20001220703125,359.8999938964844,354.0400085449219,357.0899963378906,197.9208374023437,753021,0,-0.07463901436011611,-0.47980993555374846,0.40517092119363235,46.87933653143848
2015-09-04,357.0899963378906,357.0,350.0,352.8999938964844,195.59844970703125,866533,-1,-0.5105787418669365,-0.732599730448455,0.22202098858151859,39.55026220059009
2015-09-07,352.8999938964844,353.0,351.0,351.6199951171875,194.88902282714844,423660,0,-0.9484165649928968,-0.9363500428595324,-0.01206652213336451,37.615555599534275
