Date,Open,High,Low,Close,Adj Close,Volume,Tendencia,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI
2015-01-02,30.32999992370605,30.700000762939453,29.989999771118164,30.030000686645508,18.35155296325684,86517096,0,0.0,0.0,0.0,0.0
2015-01-05,30.030000686645508,30.709999084472656,29.520000457763672,29.920000076293945,18.284332275390625,113167405,-1,0.0,0.0,0.0,0.0
2015-01-06,29.920000076293945,30.799999237060547,29.700000762939453,29.8700008392334,18.253774642944336,44924896,-1,0.0,0.0,0.0,0.0
2015-01-07,29.8700008392334,30.809999465942383,29.700000762939453,30.40999984741211,18.583776473999023,222459101,1,0.0,0.0,0.0,0.0
2015-01-08,30.40999984741211,30.8799991607666,30.530000686645508,30.790000915527344,18.815994262695312,96237165,1,0.0,0.0,0.0,0.0
2015-01-09,30.790000915527344,30.89999961853028,30.65999984741211,30.700000762939453,18.7609920501709,72682957,-1,0.0,0.0,0.0,0.0
2015-01-12,30.700000762939453,30.950000762939453,30.200000762939453,30.200000762939453,18.455440521240234,49649555,-1,0.0,0.0,0.0,0.0
2015-01-13,30.200000762939453,30.600000381469727,30.07999992370605,30.13999938964844,18.41877555847168,87997179,-1,0.0,0.0,0.0,0.0
2015-01-14,30.13999938964844,30.3799991607666,29.65999984741211,29.809999465942383,18.21711158752441,70580550,-1,0.0,0.0,0.0,0.0
2015-01-15,29.809999465942383,30.14999961853028,29.700000762939453,29.75,18.1804428100586,62123962,-1,0.0,0.0,0.0,0.0
2015-01-16,29.75,29.989999771118164,29.5,29.520000457763672,18.03988647460937,29210973,-1,0.0,0.0,0.0,0.0
2015-01-19,29.520000457763672,29.81999969482422,29.25,29.549999237060547,18.058218002319336,13186038,1,0.0,0.0,0.0,0.0
2015-01-20,29.549999237060547,29.89999961853028,29.549999237060547,29.809999465942383,18.21711158752441,101254631,1,0.0,0.0,0.0,0.0
2015-01-21,29.809999465942383,30.76000022888184,29.89999961853028,30.729999542236328,18.77932548522949,99666285,1,0.0,0.0,0.0,0.0
2015-01-22,30.729999542236328,31.670000076293945,30.729999542236328,31.57999992370605,19.298770904541016,106715786,1,0.0,0.0,0.0,73.74331844824898
2015-01-23,31.57999992370605,32.5,31.25,31.63999938964844,19.335437774658203,46904991,1,0.0,0.0,0.0,74.26025670357242
2015-01-26,31.63999938964844,31.6200008392334,30.600000381469727,31.420000076293945,19.20099258422852,56769726,-1,0.0,0.0,0.0,68.9035363853499
2015-01-27,31.420000076293945,31.5,31.100000381469727,31.459999084472656,19.22543334960937,164012146,1,0.0,0.0,0.0,69.33662332223356
2015-01-28,31.459999084472656,32.900001525878906,31.01000022888184,31.020000457763672,18.9565486907959,95954474,-1,0.0,0.0,0.0,59.51705692386539
2015-01-29,31.020000457763672,31.3700008392334,30.43000030517578,30.540000915527344,18.663219451904297,86492197,-1,0.0,0.0,0.0,51.02711325526222
2015-01-30,30.540000915527344,30.57999992370605,30.0,30.09000015258789,18.388219833374023,121437840,-1,0.0,0.0,0.0,44.60337039148932
2015-02-02,30.09000015258789,30.299999237060547,29.770000457763672,30.13999938964844,18.41877555847168,100428758,1,0.0,0.0,0.0,45.42544673063113
