Date,Open,High,Low,Close,Adj Close,Volume
2021-08-19,6750.0,6750.0,6700.0,6703.0,6700.44873046875,21763
2021-08-20,6636.0,6700.0,6636.0,6697.5,6694.951171875,31421
2021-08-23,6800.0,6800.0,6690.0,6703.89990234375,6701.3486328125,190
2021-08-24,6700.0,6700.0,6660.0,6700.0,6697.4501953125,5628
2021-08-25,6770.0,6790.0,6700.0,6770.0,6767.42333984375,12120
2021-08-26,6600.0,6850.0,6600.0,6760.10009765625,6757.52734375,194850
2021-08-27,6850.0,6868.0,6800.0,6846.60009765625,6843.99462890625,11825
2021-08-30,6989.0,6989.0,6900.0,6989.0,6986.33984375,7603
2021-08-31,6990.0,6990.0,6850.0,6990.0,6987.33984375,7500
2021-09-01,6905.0,7107.0,6905.0,7096.2998046875,7093.59912109375,100
2021-09-02,7090.0,7079.89990234375,7075.0,7096.2998046875,7093.59912109375,279
2021-09-03,7000.0,7000.0,6900.0,6936.0,6933.36083984375,1761
2021-09-06,6880.0,6890.0,6880.0,6890.0,6887.3779296875,2362
2021-09-07,6830.0,7000.0,6800.0,6814.89990234375,6812.30615234375,2793
2021-09-08,6800.0,6800.0,6750.0,6814.89990234375,6812.30615234375,26
2021-09-09,6796.0,7000.0,6600.10009765625,6982.60009765625,6979.94287109375,18645
2021-09-10,7000.10009765625,7100.0,7000.0,7076.60009765625,7073.9072265625,29894
2021-09-13,7080.0,7080.10009765625,7000.0,7000.0,6997.3359375,68134
2021-09-14,7049.0,7049.0,7010.0,7043.60009765625,7040.91943359375,8379
2021-09-15,7025.0,7025.0,7024.7998046875,7024.7001953125,7022.02685546875,1787
2021-09-16,6900.0,7010.0,6900.0,6900.0,6897.3740234375,7600
2021-09-20,6850.0,6800.0,6774.89990234375,6775.0,6772.42138671875,9162
2021-09-21,6950.0,6950.0,6650.0,6800.0,6797.41162109375,56405
2021-09-22,6800.0,6875.0,6800.0,6841.60009765625,6838.99658203125,41124
2021-09-23,6900.0,6800.2001953125,6750.0,6785.7998046875,6783.21728515625,18503
2021-09-24,6800.0,6800.0,6717.89990234375,6800.0,6797.41162109375,4417
2021-09-27,6750.0,6750.0,6615.0,6688.2998046875,6685.75439453125,13532
2021-09-28,6730.0,6730.0,6699.89990234375,6700.0,6697.4501953125,9137
2021-09-29,6746.5,6756.89990234375,6690.0,6696.60009765625,6694.05126953125,38593
2021-09-30,6770.0,6779.7998046875,6690.0,6700.2998046875,6697.75,49905
2021-10-01,6751.0,6770.0,6700.0,6750.5,6747.93017578125,19
2021-10-04,6970.0,7100.0,6950.10009765625,6970.2001953125,6967.54736328125,550
2021-10-05,6970.2001953125,6970.2001953125,6900.0,6904.5,6901.87255859375,52609
2021-10-06,6754.89990234375,6952.5,6750.0,6751.7001953125,6749.13037109375,18
2021-10-07,6900.0,6830.0,6800.0,6800.0,6797.41162109375,3135
2021-10-08,6798.0,6798.0,6730.0,6758.60009765625,6756.0283203125,5845
