Date,Open,High,Low,Close,Adj Close,Volume
2021-08-19,3100.0,3122.89990234375,3070.10009765625,3100.0,3007.894287109375,455596
2021-08-20,3090.0,3110.10009765625,3071.0,3090.0,2998.191162109375,125812
2021-08-23,3090.0,3120.89990234375,3090.0,3090.0,2998.191162109375,240448
2021-08-24,3040.0,3090.0,3020.0,3040.0,2949.6767578125,231373
2021-08-25,3085.0,3100.0,3022.0,3085.0,2993.33984375,506509
2021-08-26,3065.0,3110.89990234375,3057.10009765625,3065.0,2973.933837890625,540832
2021-08-27,3068.0,3084.0,3045.0,3068.0,2976.844970703125,107775
2021-08-30,3070.0,3119.89990234375,3052.10009765625,3070.0,2978.78564453125,330885
2021-08-31,3065.0,3085.199951171875,3045.0,3065.0,2973.933837890625,1351217
2021-09-01,3050.0,3088.0,3020.0,3050.0,2959.379638671875,230663
2021-09-02,2990.0,3055.0,2950.0,2990.0,2901.162109375,698789
2021-09-03,2994.89990234375,2998.89990234375,2950.0,2994.89990234375,2905.9169921875,114383
2021-09-06,3015.0,3029.0,2990.0,3015.0,2925.41943359375,111855
2021-09-07,2959.5,3015.0,2921.0,2959.5,2871.568603515625,243924
2021-09-08,2900.0,2960.0,2860.10009765625,2900.0,2813.83642578125,324553
2021-09-09,2863.60009765625,2890.0,2810.0,2863.60009765625,2778.51806640625,220619
2021-09-10,2889.0,2917.800048828125,2842.0,2889.0,2803.163330078125,109142
2021-09-13,2840.0,2945.0,2830.0,2840.0,2755.619384765625,219325
2021-09-14,2825.0,2879.0,2825.0,2825.0,2741.06494140625,190210
2021-09-15,2828.0,2849.89990234375,2800.199951171875,2828.0,2743.9755859375,168021
2021-09-16,2874.0,2885.0,2792.0,2874.0,2788.60888671875,1290863
2021-09-20,2818.0,2862.0,2750.0,2818.0,2734.27294921875,334518
2021-09-21,2805.0,2849.0,2780.0,2805.0,2721.658935546875,359268
2021-09-22,2810.0,2825.0,2785.5,2810.0,2726.510498046875,219709
2021-09-23,2800.0,2830.0,2775.10009765625,2800.0,2716.807861328125,881273
2021-09-24,2795.0,2796.0,2755.0,2795.0,2741.32763671875,253531
2021-09-27,2770.0,2799.0,2766.10009765625,2770.0,2716.8076171875,249686
2021-09-28,2800.0,2809.0,2733.0,2800.0,2746.231689453125,453666
2021-09-29,2830.0,2850.0,2775.10009765625,2830.0,2775.655517578125,538327
2021-09-30,2840.0,2849.5,2765.0,2840.0,2785.463623046875,713265
2021-10-01,2837.800048828125,2838.0,2790.5,2837.800048828125,2783.3056640625,300921
2021-10-04,2793.0,2836.89990234375,2733.0,2793.0,2739.365966796875,139826
2021-10-05,2690.0,2809.89990234375,2635.0,2690.0,2638.343994140625,293398
2021-10-06,2565.0,2665.0,2553.199951171875,2565.0,2515.744384765625,399494
2021-10-07,2550.0,2590.0,2503.89990234375,2550.0,2501.032470703125,293203
2021-10-08,2532.0,2580.0,2520.10009765625,2532.0,2483.3779296875,173459
2021-10-12,2455.0,2532.0,2455.0,2455.0,2407.8564453125,783506
2021-10-13,2440.0,2455.0,2352.0,2440.0,2393.14453125,616943
2021-10-14,2396.0,2440.0,2367.0,2396.0,2349.989501953125,107862
2021-10-15,2370.0,2484.0,2370.0,2370.0,2324.489013671875,477374
2021-10-18,2365.0,2450.0,2349.0,2365.0,2319.584716796875,771504
2021-10-19,2339.0,2390.0,2315.0,2339.0,2294.084228515625,375862
2021-10-20,2339.0,2367.0,2330.199951171875,2339.0,2294.084228515625,502110
