Date,Open,High,Low,Close,Adj Close,Volume,Tendencia,Sentimiento Promedio,Sentimiento Máximo,Sentimiento Mínimo,Tendencia Sentimiento
2015-04-22,1860.0,2140.0,1820.0,2098.300048828125,1206.2391357421875,823447,1,-0.2022072412960586,0.1491493433713913,-0.7821517065167427,0
2015-04-23,2156.0,2350.0,2156.0,2301.199951171875,1322.8792724609375,473784,1,-0.2500864375721324,0.1151988133788108,-0.813447393476963,0
2015-04-24,2416.0,2497.0,2351.0,2368.60009765625,1361.6253662109375,546256,1,-0.2973674006643705,0.3718749955296516,-0.9341393392533064,0
2015-04-27,2374.0,2450.0,2190.0,2282.199951171875,1311.95703125,398142,-1,-0.2476589173617723,0.2616253942251205,-0.9290291494689882,0
2015-04-28,2300.0,2350.0,2230.10009765625,2291.800048828125,1317.4757080078125,196259,0,-0.3629508021819804,0.2763468027114868,-0.8475707657635212,0
2015-04-29,2216.5,2300.0,2149.0,2174.5,1250.0438232421875,268812,-1,-0.3003170259458863,0.4245680496096611,-0.8280559601262212,0
2015-04-30,2174.5,2230.0,2150.0,2183.0,1254.929931640625,94845,0,-0.2258125986489984,0.3838410452008247,-0.7007143069058657,0
2015-05-04,2183.0,2380.0,2195.0,2376.199951171875,1365.994384765625,408917,1,-0.2079816321531931,0.277476817369461,-0.611826129257679,0
2015-05-05,2400.0,2480.0,2365.0,2444.199951171875,1405.0848388671875,794718,1,-0.1654271349310875,0.2113811448216438,-0.608090627938509,0
2015-05-06,2551.0,2613.0,2525.0,2585.199951171875,1486.1409912109375,742087,1,-0.1206329804845154,0.2154079899191856,-0.6619560979306698,0
2015-05-07,2590.0,2649.0,2556.0,2618.800048828125,1505.456787109375,464027,1,-0.2460719948013623,0.2448988631367683,-0.91390391997993,0
2015-05-08,2668.5,2797.0,2630.0,2764.39990234375,1589.1566162109375,333329,1,-0.0582915224134922,0.3959021754562855,-0.4938259646296501,0
2015-05-11,2800.0,2858.89990234375,2725.0,2750.699951171875,1581.281005859375,360797,0,-0.1517024770645158,0.4156727567315101,-0.6725249718874693,0
2015-05-12,2750.0,2750.0,2670.0,2676.89990234375,1538.8563232421875,298369,-1,-0.1901687220425198,0.3362732157111168,-0.6423140512779355,0
2015-05-13,2695.0,2695.0,2600.0,2655.800048828125,1526.7264404296875,220941,-1,-0.1156535152202615,0.1790326163172722,-0.8326496975496411,0
2015-05-14,2655.800048828125,2675.0,2640.0,2659.699951171875,1528.968505859375,108750,0,-0.2363093648519781,0.3024653866887092,-0.8411444844678044,0
2015-05-15,2659.699951171875,2656.0,2550.0,2560.89990234375,1472.1717529296875,217469,-1,-0.3112685669523974,0.1905245631933212,-0.9415414719842374,0
2015-05-18,2570.0,2570.0,2484.0,2494.10009765625,1433.770751953125,363690,-1,-0.2329936402595856,0.0927408188581466,-0.9247485985979438,0
2015-05-19,2485.0,2485.0,2278.0,2305.10009765625,1325.1214599609375,998149,-1,-0.2298148452304303,0.1604000926017761,-0.8502620533108711,0
2015-05-20,2299.0,2350.0,2180.0,2306.300048828125,1325.8111572265625,296910,0,-0.1194603213419516,0.2725216075778007,-0.613121198490262,0
2015-05-22,2400.0,2450.10009765625,2355.0,2359.89990234375,1356.6236572265625,231132,1,-0.2327429686672985,0.2383445538580417,-0.8825233192183077,0
2015-05-25,2359.89990234375,2440.0,2390.0,2418.60009765625,1390.3685302734375,195823,1,-0.3207958981705208,0.4011250212788582,-0.8888432420790195,0
2015-05-26,2498.0,2569.0,2452.0,2492.699951171875,1432.966064453125,216300,1,-0.2234284155643903,0.5019913390278816,-0.8500137813389301,0
2015-05-27,2492.699951171875,2530.0,2440.0,2473.5,1421.9285888671875,294126,-1,-0.249708379805088,0.1693929880857467,-0.78232934884727,0
2015-05-28,2473.5,2418.0,2349.0,2354.800048828125,1353.69189453125,217143,-1,-0.2548977654161198,0.1362132579088211,-0.8002504138275981,0
2015-05-29,2354.10009765625,2480.0,2354.10009765625,2463.0,1415.8924560546875,398769,1,-0.1071828777901828,0.503062080591917,-0.7974981786683202,0
2015-06-01,2463.0,2500.0,2439.0,2469.699951171875,1419.743896484375,383513,0,-0.3126124762929976,0.3202454522252083,-0.8187549719586968,0
2015-06-02,2469.699951171875,2500.0,2455.0,2473.10009765625,1421.6988525390625,207390,0,-0.3305706158280372,0.1114782094955444,-0.7533115558326244,0
2015-06-03,2473.10009765625,2540.0,2350.0,2357.800048828125,1355.4168701171875,253090,-1,0.0,0.0,0.0,0
2015-06-04,2357.800048828125,2439.0,2210.10009765625,2226.0,1279.6492919921875,332609,-1,-0.211309777572751,-0.0487794131040573,-0.5138234160840511,0
2015-06-05,2225.89990234375,2260.0,2151.0,2192.300048828125,1260.2764892578125,314610,-1,-0.4912819236051291,-0.3457104004919529,-0.7340087397024035,0
2015-06-08,2192.300048828125,2292.0,2200.0,2223.0,1277.925048828125,142879,1,-0.3310998560627922,0.2535467818379402,-0.8161758268252015,0
2015-06-09,2223.0,2290.0,2170.0,2204.89990234375,1267.519775390625,354195,-1,-0.3107301898300648,0.2784589938819408,-0.7959045739844441,0
2015-06-10,2248.0,2295.0,2210.0,2213.60009765625,1272.52099609375,252100,0,-0.2405887399800121,0.1253152713179588,-0.8545443750917912,0
2015-06-11,2260.0,2260.0,2195.0,2197.10009765625,1263.0360107421875,73925,-1,-0.6646245682612062,0.0291532427072525,-0.9093401683494448,0
2015-06-12,2197.10009765625,2229.0,2181.10009765625,2190.60009765625,1259.2991943359375,216489,0,-0.2825145883751767,0.2216266617178917,-0.8526358623057604,0
2015-06-15,2190.0,2210.0,2101.0,2179.60009765625,1252.975830078125,216488,-1,-0.2621139895636588,0.2569153234362602,-0.7535577919334173,0
2015-06-16,2179.60009765625,2350.0,2155.0,2330.0,1339.435302734375,529493,1,-0.577617878759546,-0.1015080362558364,-0.8286529639735818,0
2015-06-17,2330.0,2350.0,2272.0,2305.0,1325.063720703125,88253,-1,-0.316553049099942,0.201176717877388,-0.7689981078729033,0
2015-06-18,2305.0,2395.0,2270.0,2270.5,1305.2310791015625,44073,-1,-0.2247955609733859,0.1605156362056732,-0.6164412889629602,0
2015-06-19,2270.5,2314.5,2220.0,2251.39990234375,1294.2510986328125,214766,-1,0.0599255288640658,0.448060929775238,-0.22197125852108,1
2015-06-22,2251.39990234375,2300.0,2185.10009765625,2190.10009765625,1259.0118408203125,189848,-1,-0.1448767234881719,0.1251410394906997,-0.3091771528124809,0
2015-06-23,2186.10009765625,2239.0,2186.10009765625,2220.10009765625,1276.2578125,130536,1,-0.39688393819545,0.7223165165632963,-0.8253336288034916,0
2015-06-24,2220.10009765625,2280.0,2200.0,2240.800048828125,1288.1575927734375,83087,1,-0.2832922564353793,0.1944756135344505,-0.8828433747403324,0
2015-06-25,2240.800048828125,2248.89990234375,2190.0,2232.699951171875,1283.501220703125,152958,0,-0.4196908697485924,-0.0245701074600219,-0.7819460034370422,0
2015-06-26,2232.699951171875,2260.0,2200.0,2255.300048828125,1296.4930419921875,59346,1,0.0104032903909683,0.0104032903909683,0.0104032903909683,1
2015-06-30,2240.0,2240.0,2190.0,2191.699951171875,1259.9315185546875,257784,-1,-0.2797863986343145,-0.0221519693732261,-0.4471094589680433,0
2015-07-01,2191.699951171875,2200.0,2165.0,2167.10009765625,1245.789794921875,266696,-1,-0.2595546813099645,0.2387620061635971,-0.8803024697117507,0
2015-07-02,2137.89990234375,2170.0,2090.0,2159.60009765625,1241.4786376953125,58759,0,-0.293475940823555,0.2852612994611263,-0.8756326846778393,0
2015-07-03,2159.60009765625,2185.0,2140.0,2168.300048828125,1246.479736328125,31139,0,-0.3756246184930205,0.3288353011012077,-0.7486153095960617,0
2015-07-06,2115.0,2160.0,2075.0,2136.699951171875,1228.3140869140625,56219,-1,-0.3275232665551205,0.0556844770908355,-0.9291523713618516,0
2015-07-07,2136.699951171875,2100.0,2005.0,2009.4000244140625,1155.1339111328125,198605,-1,-0.4444987369128145,0.1275801062583923,-0.8436329113319516,0
2015-07-08,1851.0,1999.0,1818.0,1830.699951171875,1052.4053955078125,407335,-1,-0.2812031279318034,0.1446502804756164,-0.8598426869139075,0
2015-07-09,1920.199951171875,1980.0,1910.0999755859373,1950.199951171875,1121.101806640625,187854,1,-0.2952630860317085,0.1424863338470459,-0.8902870621532202,0
2015-07-10,1950.199951171875,2050.0,1950.0,2017.4000244140625,1159.732666015625,195610,1,-0.2726664513659974,0.2580986246466636,-0.9111819225363432,0
2015-07-13,2017.4000244140625,2099.0,2030.0999755859373,2066.5,1187.95849609375,268651,1,-0.3937461862473616,0.1450005620718002,-0.9115920821204782,0
2015-07-14,2060.0,2080.0,2025.0,2058.699951171875,1183.474609375,273213,0,-0.2234004664234817,0.4521171860396862,-0.8299813717603683,0
2015-07-15,2041.300048828125,2050.0,2000.0999755859373,2013.300048828125,1157.375732421875,40704,-1,-0.3535621662491134,-0.0076609998941421,-0.7075417162850499,0
2015-07-17,2013.300048828125,2037.0,2005.0,2034.699951171875,1169.6781005859375,18500,1,-0.3633564270101487,0.2838358804583549,-0.8370378986001015,0
2015-07-20,2034.699951171875,2050.0,1960.0999755859373,1985.5999755859373,1158.5335693359375,92441,-1,-0.3469861719225134,0.3849223107099533,-0.8547771396115422,0
2015-07-21,1967.0,2000.0999755859373,1967.0,1989.5999755859373,1160.8673095703125,52448,0,-0.2291545267216861,0.3476794436573982,-0.5634066089987755,0
2015-07-22,1989.5999755859373,1990.0,1860.0,1893.300048828125,1104.679443359375,244204,-1,-0.3508281788256551,0.1186045333743095,-0.9231876214034856,0
2015-07-23,1893.300048828125,1920.0,1836.0,1855.0999755859373,1082.3909912109375,157091,-1,-0.3253818776990686,0.0824355632066726,-0.7928121127188206,0
2015-07-24,1850.0,1865.0,1818.0,1842.0999755859373,1074.805908203125,113767,-1,-0.4953472767956555,-0.1380598023533821,-0.8526347512379289,0
2015-07-27,1842.0999755859373,1838.0,1800.0,1810.5999755859373,1056.4266357421875,59928,-1,-0.3186619521584362,0.2856585085391998,-0.8435889622196555,0
2015-07-28,1825.0,1888.0,1825.0,1867.4000244140625,1089.567626953125,63342,1,-0.2625626387695471,0.1901486292481422,-0.6152561418712139,0
2015-07-29,1888.0,1950.0,1880.0,1887.5999755859373,1101.3536376953125,244631,1,-0.3445589546010726,0.0358482301235199,-0.8568695853464305,0
2015-07-30,1887.5999755859373,1939.0,1850.0,1866.0,1088.750732421875,74678,-1,-0.3932051913191874,-0.1209144443273544,-0.5436852909624577,0
2015-07-31,1848.0999755859373,1848.0999755859373,1810.0,1810.300048828125,1056.2515869140625,132496,-1,-0.4790270710363984,0.2021205686032772,-0.8827735092490911,0
2015-08-03,1811.0,1850.0,1811.0,1817.5999755859373,1060.510986328125,36779,0,-0.2547830398194491,0.4856834933161735,-0.835499863140285,0
2015-08-04,1817.5999755859373,1860.0,1829.9000244140625,1836.199951171875,1071.3634033203125,76529,1,-0.2151604420505464,0.2909804657101631,-0.5322046130895615,0
2015-08-05,1836.199951171875,1857.0,1840.0,1849.0,1078.8316650390625,81804,1,0.0843471055850386,0.4115235619246959,-0.4161247164011001,1
2015-08-06,1857.0,1900.0,1855.0,1886.800048828125,1100.886962890625,78569,1,-0.5459644957445562,-0.0424653738737106,-0.819266333244741,0
2015-08-07,1886.800048828125,1970.0,1875.0,1969.800048828125,1149.3148193359375,74752,1,-0.3708854760043323,0.2331958189606666,-0.8605103874579072,0
2015-08-10,1975.0,2000.0,1945.0,1950.0,1137.76220703125,172945,-1,-0.4415932389286657,0.0126113966107368,-0.8083871379494667,0
2015-08-11,1950.0,1950.0,1840.0,1850.300048828125,1079.5904541015625,220533,-1,-0.3379271706300122,0.0610052272677421,-0.7433745227754116,0
2015-08-12,1854.9000244140625,1855.0999755859373,1805.0,1841.0999755859373,1074.2222900390625,161950,0,-0.1815747606257597,0.0922607779502868,-0.5880153439939022,0
2015-08-13,1841.0999755859373,1900.0,1835.0,1840.300048828125,1073.7554931640625,54160,0,-0.3162603586912155,0.0561836063861846,-0.4692630134522915,0
2015-08-14,1840.0,1870.0,1830.0,1859.800048828125,1085.13330078125,96886,1,-0.3651071917265653,0.2146756798028946,-0.7675620038062334,0
2015-08-17,1859.800048828125,1851.0,1815.0,1821.699951171875,1062.903076171875,56893,-1,-0.2018717851689351,0.4121991544961929,-0.87019820837304,0
2015-08-18,1810.0,1810.0,1770.0,1780.300048828125,1038.747802734375,70423,-1,-0.0487416622539361,0.2474530898034572,-0.5588154196739197,0
2015-08-19,1780.300048828125,1760.0,1700.0,1707.0999755859375,996.0377197265624,82825,-1,-0.1500828526914119,0.7161994613707066,-0.7440298572182655,0
2015-08-20,1707.0999755859375,1710.0,1595.0,1631.5999755859375,951.9859619140624,157557,-1,-0.4673948323354125,0.0222080573439598,-0.8599310461431742,0
2015-08-21,1631.5999755859375,1632.0,1590.0,1625.5999755859375,948.4850463867188,97320,0,-0.2066526305861771,0.2812525704503059,-0.8737166784703732,0
2015-08-24,1600.0,1630.0,1530.0,1587.800048828125,926.4301147460938,230987,-1,0.0073492651184399,0.5669887568801641,-0.6235776636749506,1
2015-08-25,1620.0,1663.800048828125,1620.0,1623.4000244140625,947.2015380859376,2069613,1,-0.3208649834956635,0.334630262106657,-0.7876251637935638,0
2015-08-26,1623.4000244140625,1662.0,1560.0,1583.4000244140625,923.86279296875,89763,-1,-0.0756584438495338,0.3984538838267326,-0.7988289017230272,0
2015-08-27,1583.4000244140625,1729.9000244140625,1601.0,1671.800048828125,975.4415283203124,97825,1,-0.3694445765059855,-0.0249542593955993,-0.7964933663606644,0
2015-08-28,1671.800048828125,1749.0,1672.0,1684.199951171875,982.6763305664062,92137,1,-0.3859574628528207,0.2252937480807304,-0.9197186320088804,0
2015-08-31,1684.199951171875,1699.9000244140625,1620.0,1687.300048828125,984.4850463867188,89618,0,-0.2724894325678738,0.3229316398501396,-0.9238132000900804,0
2015-09-01,1687.300048828125,1740.0,1670.0,1725.0,1006.4819946289062,98471,1,-0.3993966610170901,-0.0533360391855239,-0.8644838598556817,0
2015-09-02,1725.0,1795.0,1725.0,1784.199951171875,1041.023193359375,86697,1,-0.3657259525997298,0.1126362234354019,-0.8467998541891575,0
2015-09-03,1784.199951171875,1810.0,1770.0,1777.5999755859375,1037.172119140625,146533,0,-0.2830477359704673,0.3342000655829906,-0.785444114357233,0
2015-09-04,1777.5999755859375,1770.0,1690.0,1740.300048828125,1015.4091186523438,30777,-1,-0.1328393096725146,0.1372562199831009,-0.5177019760012627,0
2015-09-07,1740.300048828125,1740.0,1691.0,1699.699951171875,991.7200317382812,62301,-1,-0.1456899347582033,0.3693491965532303,-0.6538289021700621,0
2015-09-08,1735.0,1785.0,1735.0,1757.0,1025.15283203125,51995,1,-0.1958234043171008,0.0832641720771789,-0.4292435348033905,0
2015-09-09,1757.0,1850.0,1767.0,1774.0999755859375,1035.1298828125,87756,1,-0.3140093463339976,0.3092564083635807,-0.8718721345067024,0
2015-09-10,1774.0999755859375,1850.0,1749.0,1847.9000244140625,1078.1900634765625,113170,1,-0.6047016560499158,0.1459220051765442,-0.8273001406341791,0
2015-09-11,1850.0,1890.0,1810.0,1851.4000244140625,1080.2322998046875,69430,0,-0.7497894349507987,-0.7023174129426479,-0.7972614569589496,0
2015-09-14,1851.4000244140625,1890.0,1825.0,1851.800048828125,1080.46533203125,41486,0,-0.6064104734687135,0.1425815522670745,-0.875268486328423,0
2015-09-15,1851.800048828125,1860.0,1821.0,1838.5,1072.7054443359375,32658,-1,-0.2181643082294613,0.3009772151708603,-0.8632799619808793,0
