,Date,Open,High,Low,Close,Adj Close,Volume,Tendencia
0,2015-01-02,17402.19921875,17608.509765625,17260.974609375,17395.224609375,12412.0185546875,8743,0
1,2015-01-05,17395.224609375,17696.265625,16917.509765625,16965.74609375,12105.5732421875,50765,-1
2,2015-01-06,16965.74609375,17027.3515625,16273.005859375,16556.033203125,11813.232421875,63567,-1
3,2015-01-07,16556.033203125,16737.93359375,16281.142578125,16377.619140625,11685.92578125,346620,-1
4,2015-01-08,16377.619140625,16562.421875,16081.2275390625,16154.4501953125,11526.6904296875,89004,-1
5,2015-01-09,16154.4501953125,16272.427734375,15981.8486328125,16185.833984375,11549.083984375,45400,0
6,2015-01-12,16185.833984375,16208.4970703125,16106.2158203125,16120.1640625,11502.224609375,53717,0
7,2015-01-13,16130.041015625,16342.1630859375,16130.041015625,16235.810546875,11584.7431640625,57984,1
8,2015-01-14,16235.810546875,16273.005859375,15851.0849609375,16142.2490234375,11517.9853515625,86488,-1
9,2015-01-15,16142.2490234375,16182.92578125,15952.205078125,15954.5361328125,11384.0458984375,64828,-1
10,2015-01-16,15954.5361328125,16156.197265625,15808.662109375,15849.3447265625,11308.9873046875,32761,-1
11,2015-01-19,15849.3447265625,16039.9609375,15849.3447265625,16031.830078125,11439.197265625,7050707,1
12,2015-01-20,16031.830078125,16135.8525390625,15759.8427734375,15998.69921875,11415.5556640625,34008,0
13,2015-01-21,15998.69921875,16141.6640625,15691.26953125,15774.953125,11255.90625,82625,-1
14,2015-01-22,15774.953125,16105.630859375,15774.953125,15964.9912109375,11391.50390625,141039,1
15,2015-01-23,15964.9912109375,16137.0146484375,15769.7255859375,15819.701171875,11287.8359375,83400,-1
16,2015-01-26,15819.701171875,15923.15234375,15699.9833984375,15908.041015625,11350.869140625,52918,1
17,2015-01-27,15908.041015625,15917.33984375,15720.328125,15810.40234375,11281.201171875,75817,-1
18,2015-01-28,15810.40234375,15978.939453125,15401.8525390625,15548.8818359375,11094.59765625,89738,-1
19,2015-01-29,15548.8818359375,15551.20703125,15168.228515625,15292.01171875,10911.3125,118378,-1
20,2015-01-30,15292.01171875,15516.919921875,15226.3408203125,15418.703125,11001.7119140625,59313,1
21,2015-02-02,15418.703125,15544.8173828125,15237.38671875,15500.6474609375,11060.181640625,35981,1
22,2015-02-03,15575.0380859375,16156.775390625,15575.0380859375,15976.6142578125,11399.798828125,111991,1
23,2015-02-04,16039.9609375,16504.888671875,16039.9609375,16450.841796875,11738.173828125,72264,1
24,2015-02-05,16450.841796875,16615.306640625,16155.61328125,16421.205078125,11717.0263671875,78562,0
25,2015-02-06,16421.205078125,16788.494140625,16185.25,16628.09375,11864.6484375,70338,1
26,2015-02-09,16632.7421875,16769.896484375,16632.7421875,16769.318359375,11965.4169921875,23044,1
27,2015-02-10,16769.318359375,16775.12890625,16272.427734375,16289.86328125,11623.310546875,74585,-1
28,2015-02-11,16504.888671875,16521.740234375,16287.5380859375,16389.8203125,11694.6328125,34436,1
29,2015-02-12,16389.8203125,16678.65234375,16330.5400390625,16579.857421875,11830.23046875,45699,1
30,2015-02-13,16579.857421875,17289.455078125,16432.828125,16743.162109375,11946.7548828125,32040,1
31,2015-02-16,16853.5859375,17248.771484375,16853.5859375,17018.63671875,12143.3134765625,27700,1
32,2015-02-17,16679.81640625,16857.07421875,16679.81640625,16743.74609375,11947.1689453125,31816,-1
33,2015-02-18,16766.408203125,16853.5859375,16766.408203125,16796.052734375,11984.4921875,81643,0
34,2015-02-19,16796.052734375,16969.232421875,16794.890625,16941.919921875,12088.572265625,26289,1
35,2015-02-20,16941.919921875,17022.1171875,16882.638671875,16983.181640625,12118.0146484375,23818,0
36,2015-02-23,17022.1171875,17376.626953125,17022.1171875,17202.27734375,12274.345703125,58363,1
37,2015-02-24,17202.27734375,17274.921875,16277.6552734375,16527.55078125,11792.9091796875,81974,-1
38,2015-02-25,16527.55078125,16998.875,16527.55078125,16698.998046875,11915.2412109375,93798,1
