,Date,Open,High,Low,Close,Adj Close,Volume,Tendencia,CCI_14,WILLR_14,TSI_13_25_13,CMO,COPP,ATR_14,RSI_14,Sentimiento Promedio,Sentimiento Máximo,Sentimiento Mínimo
240,2015-12-16,16148.1123046875,17210.96484375,16063.568359375,16445.83203125,12183.33984375,27250,1,114.7385039293618,-38.99658560379068,-24.115201477586737,5.375998010427566,-8.428383740061117,492.1624747859781,52.687999005213776,-0.4011539397761225,0.3666238188743591,-0.8567616548389196
241,2015-12-17,16445.83203125,16607.07421875,16296.0693359375,16493.5390625,12218.6826171875,29260,0,94.27149555483008,-36.56509750440486,-18.609275797032723,7.085096293160139,-6.374623613866346,479.2226465611891,53.54254814658007,-0.2595114949374245,0.3698141500353813,-0.9177118884399532
242,2015-12-18,16425.90234375,16698.880859375,15731.42578125,15893.2705078125,11773.9931640625,30052,-1,19.915831267856387,-67.15903321819286,-17.688643603256164,-13.970245441210752,-5.695153593415062,514.09639224018,43.01487727939462,-0.4022342526753034,0.1018465831875801,-0.8823642255738378
243,2015-12-21,15893.2705078125,16064.169921875,15640.8408203125,15772.4921875,11684.5185546875,62575,-1,-42.648842147626894,-73.31475158525538,-17.63008202394932,-17.48577041720631,-4.870375101784967,507.6130142366997,41.257114791396845,-0.4980296722899835,0.0941913500428199,-0.843475803732872
244,2015-12-22,15772.4921875,15822.01171875,15459.67578125,15637.8203125,11584.7509765625,14636,-1,-73.02439831647186,-80.1785838717063,-18.25166014673501,-21.345337386221765,-4.72860990631332,497.2360800385303,39.32733130688912,-0.374242025028382,-0.0736582204699516,-0.740235498175025
245,2015-12-23,15637.8203125,16608.884765625,15637.8203125,16201.25390625,12002.1513671875,23960,1,41.128394472608655,-51.46201857511174,-14.876232582216424,-0.2235756659607651,-3.112610334481316,531.0809642712251,49.88821216701962,-0.2995614260435104,0.0349530056118965,-0.6051308810710907
246,2015-12-24,16470.498046875,16514.701171875,16244.73828125,16244.73828125,12034.3671875,1623,0,77.28396195010247,-49.24574693650019,-12.08876964579312,1.205693876318948,-1.094951615141075,515.5356998942054,50.602846938159466,-0.4576997145389517,0.137312963604927,-0.9114287961274384
247,2015-12-28,16244.73828125,16607.07421875,16123.9599609375,16413.21875,12159.1787109375,6715,1,85.44296488777763,-40.658789332749336,-8.92190887341312,6.75418153673722,0.6833263250684362,513.2198825766483,53.37709076836861,-0.5465474442046668,0.1854108422994613,-0.8680157526396215
248,2015-12-29,16413.21875,16425.90234375,15942.7900390625,16090.740234375,11920.2822265625,3785,-1,34.16299178072781,-57.09457777954747,-8.09912754859604,-4.322014625267977,1.8164905317263136,511.0693412764263,47.83899268736601,-0.321592906396836,0.2611290886998176,-0.9066445636563004
249,2015-12-30,16090.740234375,16190.3876953125,15763.4296875,16142.0712890625,11958.30859375,5192,0,3.4460881454178165,-54.47838378609753,-7.1657976639044,-2.499002871056683,3.269246287125119,505.0613888279703,48.750498564471656,-0.332445987733081,-0.0187744945287704,-0.8529148856177926
250,2015-12-31,16410.333984375,16410.333984375,16410.333984375,16410.333984375,12157.0400390625,0,1,78.77346116189116,-40.805817414416126,-4.902213930665492,6.679182358349973,4.220447184787689,488.1471962819252,53.33959117917499,-0.6360601486638189,-0.3483131974935531,-0.9143127128481864
251,2016-01-04,16123.9599609375,16391.916015625,15701.8349609375,15813.5576171875,11714.94140625,13791,-1,-36.553552914863175,-72.2898839781071,-6.126695774947967,-12.16369608124391,3.5828194991942564,503.8866126387348,43.91815195937805,-0.4097902098670601,0.0846554636955261,-0.9057273371145128
252,2016-01-05,15813.5576171875,16304.5234375,15701.2333984375,15943.9990234375,11811.57421875,18730,1,-49.37024848161816,-72.34475721009078,-6.345499048174713,-7.686388610643285,3.171011021701004,510.9868574383364,46.156805694678354,-0.4902832797185207,-0.0070841312408447,-0.8774064877070487
253,2016-01-06,15943.9990234375,16637.265625,15943.9990234375,16485.0859375,12212.419921875,48295,1,57.65213208606401,-41.44826355586287,-3.655323778720276,8.610259689769645,3.809900043724329,524.0068392552223,54.30512984488482,-0.3286635505035519,0.2052950747311115,-0.8665211265906692
254,2016-01-07,16305.125,16576.09375,16003.17578125,16210.9169921875,12009.3115234375,7616,-1,40.51567683728628,-39.377168137966464,-2.918823991698375,0.3254152142215052,3.4739759363710365,527.5004913853465,50.16270760711075,-0.3692985230258533,0.0401865318417549,-0.7821366991847754
255,2016-01-08,16003.17578125,16269.1298828125,15701.8349609375,15712.70703125,11640.2275390625,14366,-1,-76.4120775594287,-79.58116421029736,-4.633961263832264,-12.705612240595384,1.9750599876806108,530.3429507236801,43.64719387970231,-0.2164163167588412,-0.0156244114041328,-0.7596417805179954
256,2016-01-11,15701.2333984375,16486.294921875,15495.302734375,15562.337890625,11528.8310546875,14118,-1,-78.65267858035286,-91.28201470827268,-6.5777996345930845,-16.241727405160688,0.2635075335736087,563.246467825929,41.87913629741966,-0.2701787694611333,0.5260390639305115,-0.6685715951025486
257,2016-01-12,15820.9619140625,15962.1650390625,15563.546875,15633.5966796875,11581.62109375,6394,0,-113.85595567867036,-85.23077458925307,-7.725350786110593,-13.887329352971207,-0.983322742788476,551.5736592357083,43.0563353235144,-0.1842589655270179,0.3864498659968376,-0.8186952071264386
258,2016-01-13,15893.4052734375,16115.6474609375,15640.2392578125,15831.06640625,11727.912109375,5898,1,-79.94314693654928,-70.59767225087012,-7.658785277001723,-7.395731254329798,-1.6067218257138358,546.6077393549059,46.30213437283511,-0.3247323239532609,0.3946271538734436,-0.92123321024701
259,2016-01-14,15831.06640625,16607.07421875,15701.2333984375,16430.734375,12172.154296875,10914,1,46.9016390212287,-18.085635855204085,-4.744341847705284,9.478466298143442,-1.036283024625968,572.2672452560086,54.73923314907172,-0.2584273907355964,0.1929387226700782,-0.8521232614293694
260,2016-01-15,16305.125,16576.09375,15459.67578125,15788.7978515625,11696.5966796875,15394,-1,-46.21038674660388,-72.05121358176625,-5.180950168459756,-7.310781789056418,-1.9235859935210533,611.135154243569,46.3446091054718,-0.4660311308689415,-0.0845903158187866,-0.8547333013266325
261,2016-01-18,15788.7978515625,15788.7978515625,15610.6474609375,15641.4482421875,11587.4384765625,8367,-1,-123.35560668961874,-84.56402609938864,-6.096339497739766,-10.69621307789408,-3.390585640313967,580.2076710048898,44.65189346105296,-0.374528126232326,0.2941655442118644,-0.8832554593682289
262,2016-01-19,15641.4482421875,15761.619140625,15640.8408203125,15641.4482421875,11587.4384765625,40856,0,-107.57980136037575,-84.56402609938864,-6.802471960810733,-10.69621307789408,-3.708831975230553,547.3912886913201,44.65189346105296,-0.2991529126651585,0.3003867492079735,-0.8843538109213114
263,2016-01-20,15641.4482421875,16232.65625,15399.8857421875,16026.732421875,11872.86328125,34179,1,-32.869507134261575,-49.34080564953827,-5.646486443261541,0.3419938920284918,-3.2933613003945053,567.7755186984867,50.17099694601424,-0.6483004828915,-0.4936224035918712,-0.7427632827311754
264,2016-01-21,15972.982421875,16238.43359375,15610.6474609375,15663.1875,11603.5439453125,13592,-1,-43.19952357439003,-78.7210248469509,-6.15723373817706,-8.889959401072726,-4.467414333503134,572.0619911488586,45.55502029946364,-0.238024161507686,0.1341373920440673,-0.7469392381608486
265,2016-01-22,15923.4873046875,16391.916015625,15713.91015625,15939.76953125,11808.439453125,7577,1,29.068063576705875,-56.36879210971393,-5.359679902175538,-1.2571056072242206,-3.868176256290824,583.2524572159747,49.3714471963879,-0.3184228377815868,0.1571713164448738,-0.7179104629904032
266,2016-01-25,15939.76953125,16302.1044921875,15939.76953125,16219.978515625,12016.0234375,10893,1,73.63494743094779,-33.72344380017947,-3.547879146496439,5.93675229013653,-2.269708227265561,567.4726360098778,52.96837614506827,-0.219829660042056,0.2645455971360206,-0.8003139412030578
267,2016-01-26,16219.978515625,16444.01953125,16154.1533203125,16442.208984375,12180.6552734375,9426,1,146.29959623947104,-13.656958923635354,-1.20580746480344,11.31794241302916,-0.7919875894684253,547.6436055969837,55.65897120651458,-0.1770546185887522,0.6317999865859747,-0.5346742067486048
268,2016-01-27,16442.208984375,16480.25390625,16382.4248046875,16444.62109375,12182.4423828125,9794,0,160.69614329586452,-13.457146763245245,0.664478020614413,11.37720517477161,0.7279055250818162,515.5139980898447,55.68860258738581,-0.1864469444844871,0.2385003194212913,-0.787492023780942
269,2016-01-28,16717.912109375,16876.919921875,16546.080078125,16546.681640625,12258.05078125,55711,1,171.2887095891819,-22.358201712019245,2.5918060854750635,13.996051963145025,2.666812182277087,509.5700573649965,56.99802598157251,-0.3152242746825019,0.0873955711722374,-0.8241249788552523
270,2016-01-29,16546.681640625,16788.23828125,16365.5166015625,16669.271484375,12348.8662109375,50631,1,124.68668481051056,-14.058472062165327,4.661095905128005,17.16250387289987,4.261510209649404,503.366601803934,58.58125193644994,-0.2539739604773266,0.1407558321952819,-0.8168367324396968
271,2016-02-01,16607.07421875,16883.05859375,16003.17578125,16568.419921875,12274.1533203125,16984,-1,81.96862326267667,-21.21389098671358,5.910244552021507,13.46153042973894,6.037432372167321,530.2606169046572,56.73076521486947,-0.2430180620402097,0.3535496443510055,-0.8318268908187747
272,2016-02-02,16111.8779296875,16215.7490234375,16035.185546875,16087.1181640625,11917.599609375,11522,-1,-8.988378710676836,-53.66471135505135,4.7403597380087685,-2.385916480312652,6.271318539692918,530.4730281975558,48.80704175984368,-0.2132451538462191,0.3077294789254665,-0.93439137423411
273,2016-02-03,16045.451171875,16312.1044921875,15737.466796875,15749.54296875,11667.517578125,10714,-1,-46.93013749023044,-76.42505213103506,2.288389850873164,-11.701338830147572,4.913172717978956,533.6276472823532,44.14933058492621,-0.003640846038858,0.1928498297929763,-0.2193988040089607
274,2016-02-04,16011.279296875,16692.7421875,15822.01171875,16383.6337890625,12137.26171875,23142,1,35.79333814710092,-33.67273100780961,2.9951916313183005,6.372803923810456,5.332306846773935,562.8827595744643,53.186401961905226,-0.399094113656743,-0.0410173311829566,-0.8485979652032256
275,2016-02-05,16383.6337890625,16418.658203125,16003.17578125,16391.48046875,12143.0751953125,36794,0,20.5461763294506,-33.14368412839609,3.577958400110467,6.574262151015343,6.096387004945913,552.3541640096576,53.28713107550767,-0.1944975212099962,0.2252661138772964,-0.9267240590415896
276,2016-02-08,16389.66796875,16662.044921875,15835.8984375,15835.8984375,11731.4921875,6699,-1,-34.8228572939944,-70.60270521718577,1.631201571817846,-8.44688397060144,5.063143323629548,571.9107583470725,45.77655801469927,-0.4008769989013672,-0.0502460226416587,-0.7680173367261887
277,2016-02-09,15835.8984375,16057.52734375,15791.818359375,16056.9248046875,11895.232421875,18371,1,-82.4262190530971,-64.92663949241297,1.023483823738834,-2.2712053354003943,3.853241436460033,550.0392030367628,48.8643973322998,-0.1697820551693439,0.3653019517660141,-0.5958689413964748
278,2016-02-10,16056.9248046875,16154.1533203125,16003.17578125,16020.08984375,11867.9423828125,11357,0,-63.75912894370153,-73.81173530414097,0.3910051936315333,-3.2599287631030536,2.852295267376868,521.5347984349938,48.37003561844847,-0.3066818980500102,0.4336486235260963,-0.8953522928059101
279,2016-02-11,16020.08984375,16244.73828125,15828.0458984375,16011.0283203125,11861.23046875,25196,0,-75.01262197140078,-76.12050608395292,-0.1555473078545277,-3.518524824102953,1.631504127476499,514.0460544541083,48.24073758794852,-0.2963428906320284,0.1128351017832756,-0.8157922169193625
280,2016-02-12,16277.111328125,16509.17578125,16063.568359375,16172.2705078125,11980.6796875,3839,1,-2.188221313818353,-62.04549368077021,0.0886973672605616,1.5257675790300902,0.5624414450296342,512.910440630388,50.76288378951504,-0.3367802932237585,0.2132877632975578,-0.8574018906801939
281,2016-02-15,16172.2705078125,16546.681640625,16033.375,16108.857421875,11933.703125,4863,0,-6.02126480511219,-67.58089347243083,0.0125894158384547,-0.5271505402594355,-0.8194082319159042,512.9387406300287,49.73642472987028,-0.3967726646612088,-0.0536335632205009,-0.8060720954090357
282,2016-02-16,16184.3466796875,16486.294921875,16184.3466796875,16432.544921875,12173.4970703125,22087,1,47.32650534503109,-39.32584652787605,1.3771524219766953,9.529097825300708,-1.0873434170607164,503.26008057690336,54.76454891265036,-0.2577529899775982,-0.0905519649386406,-0.5046599991619587
283,2016-02-17,16546.681640625,16909.015625,16516.48828125,16607.67578125,12303.2353515625,33026,1,161.4345006461579,-25.721492482074183,3.258146274376727,14.51196582525331,-0.440001291308384,501.3465536145618,57.255982912626656,-0.3543325113132596,0.0559280142188072,-0.9170384760946036
284,2016-02-18,16667.458984375,17210.96484375,16426.50390625,17033.423828125,12618.6376953125,23748,1,207.1460545302966,-12.048948147676864,6.617788360628355,25.285322894115065,1.3029816842754156,521.5690096210135,62.642661447057534,-0.3420741770846339,0.1902799606323242,-0.7713107550516725
285,2016-02-19,17033.423828125,17210.36328125,16787.63671875,16902.98046875,12522.001953125,19990,-1,182.18985979689725,-20.90158013125123,8.675675368529363,20.283749178097043,2.031153327063428,514.508834821911,60.14187458904851,-0.4618568792939186,0.050476849079132,-0.7641158550977707
286,2016-02-22,16902.98046875,17150.572265625,16902.98046875,16945.25,12553.31640625,15765,0,142.0662661087557,-18.03292812729064,10.518168265905969,21.3790537094781,3.4773375548284164,495.4433320995207,60.68952685473905,-0.2592436871491372,0.1751544140279293,-0.6109148506075144
287,2016-02-23,16945.25,17120.380859375,16811.7890625,16905.39453125,12523.791015625,11224,0,103.36500648351516,-21.53197826048062,11.823959640990454,19.708887900893757,5.754026848618453,482.0967938614645,59.85444395044688,-0.1705058686435222,0.4730368554592132,-0.4803303852677345
288,2016-02-24,16905.39453125,16909.015625,16749.591796875,16853.4609375,12485.31640625,7127,0,68.59846970060559,-25.1914731978811,12.62814286156323,17.441209338973025,6.620688359307764,459.04872486788776,58.720604669486505,-0.3945548222042047,0.1124347671866417,-0.8984735552221537
289,2016-02-25,16853.4609375,16909.015625,16818.431640625,16908.4140625,12526.02734375,6901,0,65.48070833295648,-21.31920732504545,13.53870963901774,19.185713235682517,7.498016876423795,432.72981481953246,59.59285661784126,-0.3028596856941779,0.156875655055046,-0.7938624415546656
290,2016-02-26,16908.4140625,16939.81640625,16818.431640625,16863.125,12492.4775390625,6370,0,56.47977766579764,-24.510496103098944,14.042563767053386,16.99165016500928,8.742810572381918,410.4908827238917,58.495825082504645,-0.445798817401131,-0.0031916499137878,-0.9015958150848746
291,2016-02-29,16863.125,16909.015625,16788.23828125,16886.67578125,12509.9228515625,30316,0,47.67775191017699,-23.449607339548017,14.57778296013679,17.83866123491073,9.322121568608,389.7970585025564,58.91933061745537,-0.2140068971241513,0.3546517267823219,-0.8119070352986455
292,2016-03-01,17167.30859375,17190.0234375,16887.884765625,16901.771484375,12521.1083984375,9942,0,70.27056240396708,-22.35802470007605,15.106997740447948,18.41333214441684,9.782042544345224,383.62210119633227,59.20666607220842,-0.293714612049775,-0.0102824345231056,-0.887128823902458
293,2016-03-02,16901.771484375,17204.923828125,16788.23828125,17121.58984375,12683.951171875,15496,1,79.3888227188175,-7.589654451790107,16.624561025586104,26.477629050454105,10.164080352384884,385.9837758885429,63.23881452522705,-0.2544469232670963,0.1474217101931572,-0.883023776113987
294,2016-03-03,17121.58984375,17149.970703125,16908.4140625,17125.8125,12687.080078125,33073,0,88.80707897914827,-7.231069816196345,17.933068189277513,26.62766181845989,10.025049893193671,375.6675519375888,63.31383090922996,-0.2154212388365219,0.1408657766878605,-0.8815329233184457
295,2016-03-04,17125.8125,17210.96484375,16969.408203125,16988.734375,12585.5322265625,129830,-1,93.0433437347472,-21.646847535854697,18.05221234372704,18.19557723924528,9.216152273441262,366.0882011264788,59.09778861962265,-0.5303830816410482,-0.0006942301988601,-0.880956725217402
296,2016-03-07,17271.0625,17434.982421875,17029.794921875,17030.40234375,12616.3994140625,32407,0,155.2742828957136,-40.117867843150165,18.370636951339023,19.94074337643695,8.260224839474066,371.8139043959331,59.97037168821848,-0.2969339072704315,0.2215114459395408,-0.6697317976504564
297,2016-03-08,16877.01171875,17157.486328125,16485.0859375,16754.421875,12411.94921875,24569,-1,-121.71570529448756,-67.4838914593263,16.510555850662485,4.100130881274578,6.540192370103002,393.2843677039384,52.05006544063728,-0.2975628245621919,-0.0137551352381706,-0.6736963782459497
298,2016-03-09,16754.421875,16875.201171875,16318.41015625,16604.052734375,12300.552734375,19596,-1,-207.00482225594453,-74.41790496514689,13.811569912697768,-3.386846880737434,4.342483103264988,404.96341398700906,48.30657655963128,-0.3712510234779781,-0.0226900354027748,-0.8755435086786747
299,2016-03-10,16604.052734375,16902.98046875,16576.875,16607.07421875,12302.7890625,86182,0,-119.18429693130552,-74.14730139849742,11.59230563526475,-3.226192898046,2.5636624429446973,399.33070361159577,48.386903550977,-0.3409836014939679,0.3076709508895874,-0.8369285091757774
300,2016-03-11,16607.07421875,16785.216796875,16546.681640625,16739.326171875,12400.763671875,23546,1,-104.23477817623866,-62.30284159983208,10.56204936198782,3.818834201926745,1.1827376818800912,387.8453073689423,51.909417100963374,-0.2424801745536652,0.6039779763668776,-0.7020224556326866
301,2016-03-14,16842.58984375,16909.015625,16739.326171875,16884.255859375,12508.1298828125,11564,1,-21.58819747098648,-49.32296631886442,10.634236468249515,10.988193065284207,0.4596143957494559,372.26274634831856,55.4940965326421,-0.2958544865250587,-0.0494572222232818,-0.5941329598426819
302,2016-03-15,16884.255859375,17180.1640625,16727.8515625,17168.689453125,12718.8447265625,48531,1,62.47244760898769,-23.849147694971883,12.51697853010303,23.102792713368896,0.5544281853802974,377.9805858959573,61.55139635668444,-0.324284091219306,0.0915186330676078,-0.6270120814442635
303,2016-03-16,17168.69921875,17169.306640625,17010.294921875,17061.47265625,12639.416015625,23472,-1,75.89033894676356,-33.45146365568451,13.156635649930596,16.65752683293418,0.4670952199082784,362.3399525256201,58.32876341646709,-0.2052754756063222,0.2423683628439903,-0.5429169423878193
304,2016-03-17,16755.017578125,17033.46484375,16437.599609375,16744.662109375,12872.005859375,21424,1,-70.21472716389069,-61.824956050972126,11.082423867186115,-0.0027585973956575,-0.3159000321185231,381.0208878393609,49.99862070130217,-0.3005741419270634,0.0328466370701789,-0.7167860344052315
305,2016-03-18,17022.935546875,17342.533203125,16815.333984375,17018.822265625,13082.7587890625,39274,1,57.92565699905072,-37.27122453798858,11.203839363518302,11.743648150779336,-0.325478940047752,396.5101882639137,55.87182407538967,-0.140794625878334,0.1696108505129814,-0.6120260469615459
306,2016-03-21,17018.822265625,17060.859375,16822.03515625,16935.96875,13019.0673828125,25094,0,10.82122327582332,-44.69156965811592,10.646060507599,7.629173912585115,-0.2917654042337365,385.2469047256092,53.81458695629256,-0.1534340305564304,0.4578236043453216,-0.6257351897656918
307,2016-03-22,16935.96875,16937.18359375,16879.916015625,16884.791015625,12979.7265625,38742,0,-1.4507479190352237,-49.27503782677524,9.803029112420065,5.056011445005975,-0.5634613853032397,361.8198099653395,52.52800572250298,-0.2566918895712921,0.2797562442719936,-0.774906761944294
308,2016-03-23,16884.791015625,16884.791015625,16449.783203125,16666.677734375,12812.0576171875,24418,-1,-88.83695433329139,-68.80922186168957,7.436268278049471,-5.331864696208317,-0.9746224066284838,367.0475244327399,47.33406765189584,-0.2416565012600686,0.8111942633986473,-0.8910599304363132
309,2016-03-24,16666.677734375,16694.703125,16190.853515625,16577.115234375,12743.2080078125,106290,-1,-138.8201447133381,-68.95323974794111,4.875905753698982,-9.297859758705346,-1.293116455313969,376.81910192972447,45.35107012064732,-0.3560918016697872,0.1982465535402298,-0.7828551381826401
310,2016-03-28,16577.115234375,16754.412109375,16450.390625,16512.5390625,12693.56640625,7764,0,-93.59662580474034,-72.06814096258861,2.338589399339455,-12.155411678741617,-1.8093697460297875,371.6192721038391,43.9222941606292,-0.2917730615784724,0.3106217831373214,-0.7369492407888174
311,2016-03-29,16512.5390625,16561.884765625,16449.783203125,16544.826171875,12718.3876953125,32789,0,-97.73969099604244,-69.26466099107961,0.5101378998419881,-10.284587516145416,-2.082600861743239,353.08229284460816,44.85770624192729,-0.2130925633412386,0.2533481046557426,-0.7656798223033547
312,2016-03-30,16544.826171875,16571.6328125,16449.783203125,16534.470703125,12710.4267578125,27819,0,-92.95426059695689,-70.16382322016077,-1.0722200855145696,-10.798524716724929,-2.3261029666133584,336.5656725952784,44.60073764163754,-0.3269824991002679,0.128385342657566,-0.7671667290851474
313,2016-03-31,16534.470703125,16662.416015625,16389.46875,16501.5703125,12685.1357421875,63134,0,-83.4073503682043,-73.02055421768476,-2.6392850129036094,-12.513275959287498,-2.8290812973797546,332.0215006684465,43.74336202035625,-0.15723131568386,0.2910536415874958,-0.6327437497675419
314,2016-04-01,16463.794921875,16596.005859375,16389.46875,16534.470703125,12710.4267578125,37834,0,-78.07130966592707,-70.16382322016077,-3.6865438270644977,-10.231260685765918,-3.1783441544885376,323.0583298610695,44.88436965711704,-0.2606541719287634,0.2117118239402771,-0.8075299058109522
315,2016-04-04,16528.376953125,16803.056640625,16492.43359375,16514.97265625,12695.4375,48070,0,-40.18636886527436,-71.8568327510769,-4.725677959013842,-11.378433740119856,-3.364944529566363,322.1700953619999,44.31078312994007,-0.2934317412786186,0.3453398942947387,-0.7773904148489237
316,2016-04-05,16514.97265625,16577.728515625,16486.33984375,16532.03125,12708.5498046875,21573,0,-57.39547012271514,-70.37564019943696,-5.458289694119412,-10.053348332201589,-4.031186807471088,305.68570796895784,44.97332583389921,-0.2213476045678059,0.2812059223651886,-0.8211692236363888
317,2016-04-06,16532.03125,16571.6328125,16480.244140625,16553.962890625,12725.4111328125,33628,0,-50.63438987426538,-68.47132245700914,-5.880543142208752,-8.269889712550476,-4.336627854156195,290.3787768184293,45.86505514372476,-0.0589208371937274,0.3624650277197361,-0.5540184788405895
318,2016-04-07,16553.962890625,16589.912109375,16452.830078125,16552.748046875,12724.4765625,24674,0,-46.9514738443003,-68.57680697351016,-6.255250850495275,-8.35847998698769,-4.2026587403057984,279.42900927718944,45.82076000650616,-0.2983969755372719,0.1352379843592643,-0.8518558535724878
319,2016-04-08,16552.748046875,16558.837890625,16510.7109375,16530.81640625,12707.6171875,43051,0,-41.48532761128345,-60.92406884831505,-6.7801149872596165,-10.047454017167796,-4.17399419841707,262.9074338368537,44.976272991416096,-0.2833286763893233,0.2398065030574798,-0.7797734327614307
320,2016-04-11,16530.81640625,16779.390625,16510.7109375,16639.263671875,12790.9833984375,25104,1,61.2290053518283,-39.91798409404351,-6.0612293837517495,-0.2122438828064171,-3.7061757896452745,263.31973766995634,49.89387805859678,-0.2858134984659652,0.0158994123339653,-0.7586389323696494
321,2016-04-12,16639.263671875,16809.23828125,16585.037109375,16760.5,12884.1806640625,44196,1,186.4488013144684,-17.91098126632442,-4.111039247716809,9.522875566947638,-2.8894022380647093,260.5255543987577,54.76143778347382,-0.2178715207717484,0.5551228784024715,-0.8290802976116538
322,2016-04-13,16760.5,16875.6484375,16572.853515625,16768.421875,12890.26953125,91227,0,183.34838024448044,-15.65820059039117,-2.374132466240895,10.137175484798911,-1.9128955899012108,263.54479493290575,55.06858774239946,-0.4555291630094871,-0.1377966180443763,-0.8579422021284699
323,2016-04-14,16768.421875,17028.572265625,16768.421875,16976.1796875,13049.9775390625,61804,1,240.564187276092,-8.19782348932373,1.4106457920152955,24.59647848945048,-0.4506468890840058,263.30233748233127,62.29823924472524,-0.2577385632321238,0.2718164399266243,-0.7586754644289613
324,2016-04-15,16976.1796875,17046.849609375,16922.56640625,17034.052734375,13094.4677734375,46005,0,197.91303183802495,-1.9466455126433968,5.151997258198455,28.06855849909233,1.0745854514539026,253.37239931357968,64.03427924954616,-0.3845047435412804,0.0727797448635101,-0.9465118646621704
325,2016-04-18,16992.015625,17274.40234375,16694.08984375,16991.41015625,13061.6875,89601,0,143.39995472170946,-31.97891790962421,7.719244451725445,23.554086142970267,2.2376116854698465,276.7252636491337,61.77704307148513,-0.6294415093337496,-0.4867134056985378,-0.8213192271068692
326,2016-04-19,16991.41015625,17083.40625,16815.333984375,17074.876953125,13125.849609375,100762,0,116.57754855188024,-22.54693369470696,10.729604633583742,28.84153324412781,3.4540353057921163,276.1071923616757,64.42076662206391,-0.2807287724119507,0.3990903310477733,-0.8585538393817842
327,2016-04-20,17074.876953125,17088.279296875,16973.73828125,17055.37890625,13110.861328125,78302,0,111.57325482141712,-24.75026816101138,12.957011384457186,26.638008772048337,4.405075293322605,264.5667511658539,63.31900438602417,-0.2962496047839522,-0.1087677925825119,-0.4513477608561516
328,2016-04-21,17055.37890625,17060.859375,17007.24609375,17039.541015625,13098.6845703125,64003,0,91.49217987894936,-28.58681310844061,14.594605281252894,24.7713379522682,5.045389149930702,249.498646171446,62.3856689761341,-0.2879021657364709,-0.0221108347177505,-0.769321620464325
329,2016-04-22,16754.412109375,17357.56640625,16754.412109375,17308.828125,13305.693359375,300402,1,106.55098678792947,-5.38701494953856,18.75340781974624,40.76027543416014,6.135988432551298,274.7597640794939,70.38013771708007,-0.4923515394330024,-0.2615044638514519,-0.6473140455782413
330,2016-04-25,17308.828125,17308.828125,17180.8828125,17292.376953125,13293.046875,140212,0,125.7487100178292,-7.20535376976631,21.836642605014163,38.81915879006955,6.9585580961714255,264.2730175378505,69.40957939503478,-0.1147885744770367,0.3103441223502159,-0.6058305948972702
331,2016-04-26,17292.376953125,17515.97265625,17292.376953125,17493.431640625,13447.6015625,123462,1,160.64918146419433,-2.120225084461791,26.221406994300608,48.21759850015299,7.88006956774522,261.3674950797252,74.10879925007649,-0.4018616724590009,0.2525463104248047,-0.9352018423378468
332,2016-04-27,17493.431640625,17607.361328125,17491.60546875,17607.361328125,13535.1826171875,19451,1,179.9712775927568,0.0,30.669765560375875,52.655869786198416,8.730854065510838,250.9666639577444,76.32793489309921,-0.3558814226028819,0.3168042451143265,-0.7923304764553905
333,2016-04-28,17607.361328125,17662.193359375,17363.66015625,17517.798828125,13466.333984375,41515,-1,132.43950568566578,-12.539881504650086,32.717994170818905,42.32832736732746,9.230617817873265,254.36427389832775,71.16416368366372,-0.241356097774482,0.4034658893942833,-0.8763966117985547
334,2016-04-29,17517.798828125,17547.044921875,17302.732421875,17308.220703125,13305.2255859375,102993,-1,78.3655397008971,-32.494235686034045,30.982276639186484,21.597666527911173,8.821410703968079,253.64629004843445,60.79883326395559,-0.3614865289154378,-0.0025958120822906,-0.698205191642046
335,2016-05-02,17308.220703125,17363.66015625,17241.810546875,17343.556640625,13332.3896484375,74986,0,47.14493966391619,-29.25044196061979,29.93439616070538,23.61775128563591,8.29590138848097,244.23224142874787,61.80887564281795,-0.3063242378541165,0.0845967978239059,-0.9296668712049724
336,2016-05-03,17333.19921875,17621.25390625,17241.197265625,17253.994140625,13263.541015625,127592,-1,54.600248785247295,-42.164831772816136,27.74943883180041,15.495089054262046,7.618051573722648,253.933984228629,57.74754452713102,-0.4669157583266496,0.2557189390063286,-0.9428304396569728
337,2016-05-04,17253.994140625,17351.478515625,17241.810546875,17285.67578125,13287.8955078125,77791,0,20.5366066182165,-38.8922849724312,26.296493794940005,17.558703257119717,6.728979648684828,243.6292688371516,58.77935162855985,-0.4514273681810924,0.0777465850114822,-0.8096406348049641
338,2016-05-05,17285.67578125,17307.607421875,16450.390625,17276.5390625,13280.87109375,118724,0,-86.3421474619266,-31.824841282760865,24.99258661637021,16.67381742016794,5.841542138323304,287.45694941186343,58.33690871008397,-0.5287334456807002,0.3034005835652351,-0.9021417959593236
339,2016-05-06,17276.5390625,17345.990234375,17232.67578125,17295.423828125,13295.3896484375,20843,0,13.003443633766842,-30.26643865753985,24.101124341856952,18.04692242624684,5.1172742956001205,275.01819967693467,59.02346121312342,-0.3605151488963101,0.2139849737286567,-0.8672986710444093
