,Date,Open,High,Low,Close,Adj Close,Volume,Tendencia,Histogram,CCI_14,WILLR_14,ROC_10,TSI_13_25_13,CMO,COPP,Sentimiento Promedio,Sentimiento Máximo,Sentimiento Mínimo
626,2017-06-29,8732.900390625,8830.099609375,8718.5,8744.900390625,6433.70947265625,116654,-1,-1.0550446695353983,64.7945001119872,-36.018397582623166,0.3638180530909179,3.9367723284015206,1.6694044623447752,-0.5602750183716954,-0.1715461463770932,0.2936348170042038,-0.8063547220081091
627,2017-06-30,8774.2998046875,8774.2998046875,8678.599609375,8706.400390625,6405.3857421875,151081,0,-4.993231950018714,6.311640887156496,-44.515425433321695,0.6590052191569458,2.968569741834822,-2.3175954040371685,-0.0884682652806498,-0.3263136043346354,0.3760517463088035,-0.9150142269209028
628,2017-07-03,8768.400390625,8822.5,8654.900390625,8710.2998046875,6408.25390625,82611,0,-7.13660460653206,1.960345329670416,-51.48365614356158,-0.4195746577397965,2.245560606604723,-1.8818067820452329,0.5336918878110268,-0.3234638259746134,0.0293569043278694,-0.5326688140630722
629,2017-07-04,8710.5,8729.900390625,8710.0,8729.7998046875,6422.59912109375,24465,0,-7.030804377468133,-20.584802043892257,-46.59006236539384,0.1951152371348412,1.95372098387714,0.4027031710842967,0.6398314214590265,-0.3721271154399101,0.0928403884172439,-0.7328871414065361
630,2017-07-05,8730.0,8730.0,8639.400390625,8657.2998046875,6369.2607421875,1148389,-1,-11.37601282614095,-108.6428458873474,-65.534443866042,-1.2749291223465564,0.5317759303617947,-7.868918531606618,0.435292430928383,-0.2602544188100312,0.2840751111507416,-0.8005031645298004
631,2017-07-06,8656.599609375,8669.400390625,8616.099609375,8621.900390625,6343.21728515625,77682,0,-15.889643321495454,-180.2372004362919,-74.78437496810281,-2.008265253503809,-1.2112455320469744,-11.694316857046475,0.0787429923173254,-0.3249000287614763,0.6216434221714735,-0.9006343279033899
632,2017-07-07,8650.0,8675.0,8645.599609375,8672.099609375,6380.150390625,50912,1,-14.773305040491334,-119.62975787934514,-80.82191780821918,-0.2450224341785851,-1.7976273979038004,-5.034128686366853,-0.3107345309488687,-0.3285042326024268,0.3154950067400932,-0.9458566927351058
633,2017-07-10,8672.099609375,8720.0,8634.900390625,8667.2001953125,6376.5439453125,167980,0,-13.669326373559317,-86.52517329185194,-82.4997993364726,-0.5096585707947311,-2.3629130668359903,-5.625610570513265,-0.4738961916974523,-0.2204233572649007,0.2747833542525768,-0.9136621677316724
634,2017-07-11,8665.400390625,8787.0,8657.5,8700.0,6400.67578125,226554,0,-10.193935631040665,-13.232720842715842,-71.2669895119863,-0.7812054513314706,-2.2482204278842994,-1.0864191307868427,-0.682256524687569,-0.31902211576112,0.1971649192273616,-0.8595772879198194
635,2017-07-12,8725.400390625,8899.0,8725.400390625,8859.900390625,6518.31689453125,138243,1,2.7201210387492845,175.48973613800558,-16.506581763698634,0.0677667438675177,0.7012056673491354,17.522030040459953,-0.3684174954475684,-0.4021034620373565,0.1440211459994316,-0.7551938397809863
636,2017-07-13,8847.099609375,8847.099609375,8680.0,8754.2998046875,6440.62451171875,139670,-1,3.9233226927106224,53.95802501141019,-52.67116598886986,0.1074845183208338,1.1825326092088375,3.916835178777269,-0.4316052136195772,-0.4106445211279941,0.0709720104932785,-0.908694249112159
637,2017-07-14,8750.0,8864.7001953125,8750.0,8761.599609375,6445.99462890625,130784,0,4.919410608584276,86.56726006957508,-50.17123287671232,0.6340073540545894,1.6899228051138544,4.737820872435221,-0.2554010098073819,-0.3493778475505464,0.1334119774401188,-0.8160620452836156
638,2017-07-17,8761.599609375,8877.7001953125,8761.2001953125,8871.2001953125,6526.6298828125,134376,1,12.250851605599031,118.76186788493932,-12.636785637842465,1.8472428530922724,3.970096930523892,16.30141230161351,0.3474845637017803,-0.3802045631621565,0.1597293466329574,-0.9010148551315068
639,2017-07-18,8697.0,8780.7001953125,8697.0,8741.2001953125,6430.98779296875,213485,-1,7.850171113219705,9.91073960958897,-55.77928130070076,0.1305916616653513,3.420393247281775,0.6890186029503693,0.2167279633714181,-0.3777457419782877,0.4150286018848419,-0.8901854087598622
640,2017-07-19,8731.400390625,8750.0,8543.900390625,8608.2001953125,6333.13818359375,250451,-1,-3.88263001590652,-120.62372328265748,-81.8924597521602,-0.5671469220508569,0.6916453208360575,-12.284397004312485,-0.2645770069373215,-0.1668220681603998,0.1522189453244209,-0.5807155389338732
641,2017-07-20,8579.0,8900.0,8579.0,8648.2001953125,6362.56494140625,102135,0,-8.546704351002216,-18.055745572803183,-70.71049730423479,0.3050348936540373,-0.732246355069431,-7.786299960780905,-0.3185553354310786,-0.3739775100436348,0.0941808447241783,-0.8682402912527323
642,2017-07-21,8648.2001953125,8660.2001953125,8450.0,8558.599609375,6296.64697265625,129343,-1,-16.787066147826167,-169.91055039076795,-75.86675347222223,-1.3087949298610508,-3.2803772196668683,-15.912310323834513,-0.7042638962389136,-0.2074392614886164,0.3532642945647239,-0.586577121168375
643,2017-07-24,8584.0,8584.0,8460.0,8516.7001953125,6265.82080078125,115990,0,-23.754563789666086,-160.5250896691739,-85.177734375,-1.7364315650790578,-5.91075450190585,-19.485356124898782,-1.4061586589568675,-0.2286657616496086,0.1128912568092346,-0.8095268346369267
644,2017-07-25,8400.900390625,8524.2998046875,8452.0,8471.599609375,6232.6396484375,163195,-1,-29.70915695361952,-153.3243124480613,-95.20008680555556,-2.625291846264368,-8.659952005874455,-23.265063838358667,-2.0767754521052724,-0.2231358575945099,0.319622129201889,-0.7926254915073514
645,2017-07-26,8472.0,8656.599609375,8470.0,8599.900390625,6327.0322265625,386176,1,-23.582948265966017,-74.87548847484364,-66.68880208333333,-2.934570238228817,-8.575752516991267,-7.766267172791551,-2.139367579285379,-0.2020510317757725,0.2962266206741333,-0.5531357303261757
646,2017-07-27,8710.2001953125,8760.599609375,8540.0,8730.599609375,6423.18798828125,125571,1,-9.999060016733338,-1.1490879543486745,-37.64453125,-0.2707263383852779,-6.28202541911592,5.29695446446166,-2.031886971172972,-0.3110363639716524,0.1400411799550056,-0.8844972546212375
647,2017-07-28,8766.900390625,8839.5,8748.0,8798.400390625,6473.06982421875,138400,1,3.555825975446794,74.35465192954625,-22.57769097222222,0.4200235446803891,-3.4096146466635173,11.303442413056148,-1.4083389033277576,-0.3026240674468378,0.4144353307783603,-0.8795010498724878
648,2017-07-31,8839.5,8800.0,8658.0,8661.900390625,6372.6455078125,142480,-1,3.335861370511477,13.795908551025663,-52.91102430555556,-2.3593177933025684,-3.214922802506869,-2.1518167599829177,-1.4609022542910708,-0.3929288799741438,0.1858511343598365,-0.6329008489847183
649,2017-08-01,8700.0,8741.400390625,8540.099609375,8697.0,6398.4677734375,119348,0,5.437101262067266,-11.409668383325808,-45.11111111111112,-0.5056536210691355,-2.522169633528675,1.1570810020524942,-1.8339118012947688,-0.2135894678067416,0.1038792207837104,-0.621025494299829
650,2017-08-02,8676.400390625,8745.0,8551.0,8635.400390625,6353.1494140625,233565,-1,2.699566208363485,-17.743429057657917,-58.79991319444444,0.3159800503630429,-2.8783946171380514,-4.678555434784936,-1.9301649950222013,-0.2552623885373274,0.0187217742204666,-0.5617868173867464
651,2017-08-03,8635.0,8636.900390625,8500.0,8532.599609375,6277.51806640625,135259,-1,-5.562828520371973,-75.1481698194678,-81.64453125,-1.3367010860844533,-4.629494109621954,-13.633079603869051,-2.2013517553819617,-0.2768256493533651,0.0866892039775848,-0.9105152748525144
652,2017-08-04,8532.0,8685.0,8532.0,8587.7998046875,6318.1298828125,104412,1,-6.759037857886099,-28.82546812770917,-69.37782118055556,0.341179592985217,-5.146829201802519,-7.778280076195871,-2.49604341957994,-0.2499458550342491,0.1996902450919151,-0.7517676372081041
653,2017-08-07,8539.099609375,8689.400390625,8539.099609375,8594.2998046875,6322.91162109375,543079,0,-6.556119294643544,-15.806726729388531,-67.9333767361111,0.9111464252047992,-5.455784458964057,-7.078651449781913,-2.2868579036660783,-0.3727267569360825,0.0434718430042266,-0.7634915187954903
654,2017-08-08,8600.0,8618.5,8520.599609375,8551.7001953125,6291.57080078125,1763075,0,-8.605371437843978,-52.90289411364429,-77.39995659722221,0.9455190239262204,-6.305595247272056,-11.149394207443368,-1.9465681359658435,-0.2302087072416075,0.2268014326691627,-0.7315392820164561
655,2017-08-09,8550.0,8615.0,8465.0,8512.900390625,6263.02490234375,55678,0,-11.696707324159014,-76.1552684863273,-83.85099085365853,-1.0116396242779884,-7.543470596663699,-14.81001952950474,-1.8330441958360315,0.0146841837558895,0.5691341497004032,-0.4538831394165754
656,2017-08-10,8512.900390625,8800.0,8512.900390625,8578.0,6310.9189453125,171366,1,-8.621871137302904,20.31985940525891,-67.48387096774194,-1.7478708932103255,-7.475865670687588,-6.855306662925696,-1.5347736758580028,-0.1787507803179323,0.2888792492449283,-0.9112221342511476
657,2017-08-11,8578.0,8644.5,8400.0,8550.400390625,6290.61376953125,333554,0,-7.739582337429475,-84.27519053541883,-65.77920577360636,-2.8186941829136645,-7.8180553375588175,-9.711492283641457,-1.5485035957200477,-0.2963355531683191,0.1869322657585144,-0.8023316776379943
658,2017-08-14,8550.0,8628.0,8549.900390625,8599.400390625,6326.66357421875,878290,1,-3.371742606456582,-31.86143112546426,-54.63017278156996,-0.7215506664986054,-7.2624653997069055,-3.6355334015987526,-1.328836011440344,-0.2344662804156541,0.1049789115786552,-0.9263111781328917
659,2017-08-16,8600.0,9190.0,8600.0,9018.7001953125,6635.1474609375,629449,1,26.59115687630345,247.5442837482729,-21.6835195806962,3.6989789043635737,-0.0111819380812379,31.383519997340777,0.647184159983544,-0.3283438136180241,0.2221496924757957,-0.8762067882344127
660,2017-08-17,9030.0,9053.400390625,8810.0,8988.5,6612.927734375,202870,0,42.279192739148414,182.81259124098725,-25.506329113924053,4.088977851662115,4.909212873278768,28.027920039063652,1.9027635990147596,-0.1100100552929299,0.2902975529432297,-0.648988863453269
661,2017-08-18,8880.0,8995.0,8880.0,8927.2998046875,6567.90185546875,139213,-1,46.12291746111027,146.0557828812909,-33.25318928006329,4.625790654454618,7.705344084773673,21.26856489906176,2.73146283686687,-0.2321704446027676,0.276563361287117,-0.801747864112258
662,2017-08-21,8927.2998046875,8929.7998046875,8830.0,8841.099609375,6504.48486328125,58013,-1,40.64079796698603,89.45176968083777,-44.16460640822785,2.949530851304204,8.517282731192363,12.27707251684726,3.56113435009332,-0.454243266955018,0.0535431653261184,-0.8399615259841084
663,2017-08-22,8780.0,9022.099609375,8780.0,9000.2998046875,6621.609375,89431,1,45.16905278277144,97.48211735973176,-24.01268295094937,4.724061403798825,11.1708794464271,23.55100326278088,4.690556280857225,-0.3168424245562743,0.2452781051397323,-0.8746301694773138
664,2017-08-23,8990.0,8990.0,8880.0,8906.2001953125,6552.38037109375,73301,-1,39.46628649412529,78.09963931103455,-35.92402590981013,4.145374509203614,11.74757666779715,14.207976539925813,5.368874912630603,-0.1846562818285416,0.3386206477880478,-0.9384386255405844
665,2017-08-24,9010.0,9010.0,8800.0,8882.900390625,6535.2373046875,65798,0,32.07818930103506,57.63619701176605,-38.87336827531646,4.346344759389759,11.837348795509302,11.950534393713443,6.140326013483538,-0.2896713671673621,0.1967696323990821,-0.7813965193927288
666,2017-08-25,8883.0,9000.0,8710.0,8784.5,6462.84228515625,83388,-1,19.155198982402887,26.46730784161916,-51.32911392405064,2.407321053858708,10.425180697770488,2.7165362443163388,6.293053391620098,-0.2888433526341731,0.6963866427540779,-0.7437207708135247
667,2017-08-28,8784.5,8856.0,8680.0,8729.400390625,6422.306640625,948220,-1,6.160185515786708,-9.719129380775522,-58.3037480221519,2.09346921573711,8.504551047472408,-2.150436195902584,5.955811032669553,-0.4814787023485853,-0.0106239169836044,-0.8941291160881519
668,2017-08-29,8900.0,8900.0,8729.400390625,8792.099609375,6468.4345703125,482862,1,1.3048551170233793,6.295060919106562,-50.36713805379747,2.24084482634486,7.75997752529675,3.455453654722672,5.945913945770127,-0.4409523559734225,-0.2901494577527046,-0.7058454724028707
669,2017-08-30,9000.0,9000.0,8740.0,8747.2998046875,6435.47509765625,768080,-1,-5.057465751338008,8.086180000048675,-56.037999406645575,-3.0093071589857403,6.516771487747073,-0.7362788557539353,5.608079440061284,-0.2641330284669119,0.0390112549066543,-0.8564187362790108
670,2017-08-31,8747.2998046875,8900.0,8554.7998046875,8566.900390625,6302.7529296875,363051,-1,-20.672938975060987,-92.16043441538343,-78.87336827531645,-4.690433435779051,2.969690931336956,-15.57088713455722,3.604652143518077,-0.4181750374140613,0.3040552362799644,-0.8826848147436976
671,2017-09-01,8550.0,8630.599609375,8566.0,8590.7001953125,6320.26318359375,141646,0,-28.19088501839376,-153.29978645729338,-93.62602256118583,-3.770452619931729,0.4968973240619861,-13.1680067532916,2.0247017215109184,-0.4162605075269109,-0.0700539350509643,-0.8856272315606475
672,2017-09-04,8649.900390625,8649.900390625,8412.0,8560.0,6297.67724609375,27724,0,-33.65316469449912,-179.30064267277382,-80.97686375321337,-3.179464340351117,-1.8901582208533236,-15.605537403700144,0.4923468086048043,-0.4577502856793051,0.3783194087445736,-0.910237919073552
673,2017-09-05,8700.0,8700.0,8449.900390625,8540.0,6282.96240234375,137205,0,-36.78108695297891,-128.13075625963808,-80.04366665956144,-5.11427190956204,-4.087683839014888,-17.235537957905706,-1.6064325611076098,-0.2251474106839547,0.2038393914699554,-0.7452875589951873
674,2017-09-06,8524.5,8574.900390625,8220.0,8450.0,6216.748046875,243031,-1,-42.6653132826937,-160.8719520174288,-71.32525719851463,-5.122276451326647,-7.05979850455606,-24.31918327084569,-4.01271312436212,-0.446287075885468,0.0346942245960235,-0.8486183863133192
675,2017-09-07,8550.099609375,8625.599609375,8550.0,8584.0,6315.333984375,737063,1,-35.57627716391547,-66.63486680660792,-54.6191026967797,-3.364896345572658,-7.456118220732684,-9.317208940598707,-5.231894464923045,-0.2665178447754847,0.2436748370528221,-0.8498779907822609
676,2017-09-08,8570.0,8750.0,8547.5,8548.0,6288.84765625,109016,0,-31.49538778071061,-45.49872546044449,-59.107323309186086,-2.6922420171893675,-8.234651194750475,-12.376448640579495,-6.101620248519378,-0.2708987351506948,0.4148670062422752,-0.7047816775739193
677,2017-09-11,8600.0,9000.0,8550.0,8550.0,6290.318359375,210234,0,-27.017017874009227,2.4226117017907964,-58.22784810126582,-2.055128446366927,-8.83400158882626,-12.15008825451882,-6.849645764071528,-0.0600605557362238,0.3120450899004936,-0.6719125621020794
678,2017-09-12,8550.0,8629.900390625,8460.099609375,8541.2998046875,6283.91796875,61335,0,-23.14556264484212,-71.05323366337625,-59.3291386471519,-2.8525587269288057,-9.44142298096636,-12.971330265776125,-7.13918847296303,-0.4365562113622824,0.0438655912876129,-0.8517606602981687
679,2017-09-13,8560.0,8560.0,8499.2001953125,8520.0,6268.24755859375,388596,0,-20.6087820742452,-72.02877912395802,-61.53846153846154,-2.5985139387322094,-10.23220582053323,-15.06471606401566,-7.381326435538583,-0.0945658283308148,0.3175023943185806,-0.6921231113374233
680,2017-09-14,8532.0,8532.0,8450.0,8515.7001953125,6265.0849609375,45660,0,-17.909660084062622,-81.98724663488862,-62.08971854967948,-0.5976513438691293,-10.954667011317344,-15.506558798073671,-7.143836602674756,0.0122685380280017,0.259389616549015,-0.5081794895231724
681,2017-09-15,8485.400390625,8495.400390625,8425.0,8439.7998046875,6209.24462890625,374892,-1,-19.77884045639697,-103.70138960585491,-71.82053786057692,-1.7565551956677352,-12.62146395987897,-23.110306048825137,-6.731199648012441,-0.1309425851795822,0.4931999407708645,-0.7902683662250638
682,2017-09-20,8570.0,8525.0,8415.5,8460.0,6224.10498046875,610910,0,-18.23536385875256,-86.45749523021337,-69.23076923076923,-1.1682242990654206,-13.64594016429681,-20.01477176170244,-6.393622280760924,-0.0674697798011558,0.5567033775150776,-0.7060668934136629
683,2017-09-21,8460.099609375,8460.0,8383.599609375,8421.900390625,6196.07470703125,126535,0,-18.312806833512624,-118.38263294171732,-74.11533453525641,-1.3828994072014051,-15.050796733369086,-23.901353263827783,-6.049141609941027,-0.3337295419935669,-0.1661123260855674,-0.607115326449275
684,2017-09-22,8422.0,8482.0,8375.0,8413.7998046875,6190.115234375,41343,0,-17.445944921454732,-100.62254878474916,-75.15387119391026,-0.4284046782544378,-16.350469605707314,-24.73870947492441,-5.390039699545281,-0.3425805574903885,0.1404612138867378,-0.792805939912796
685,2017-09-25,8401.0,8395.2998046875,8277.0,8387.599609375,6170.8408203125,103499,0,-17.147965283314356,-138.28890061411855,-78.51287059294872,-2.287982183422647,-17.838453470634814,-27.516781862335087,-4.862178032307855,-0.1872285665012896,0.2501852139830589,-0.8811129899695516
686,2017-09-26,8387.599609375,8417.400390625,8311.7998046875,8379.7998046875,6165.1015625,267464,0,-16.008816993825377,-103.91855109661408,-79.51284555288461,-1.967714030328732,-19.22003605608629,-28.3645243077786,-4.664750386896614,-0.2419024815317243,0.200042612850666,-0.8357708770781755
687,2017-09-27,8393.400390625,8550.0,8364.900390625,8527.2001953125,6273.544921875,632996,1,-4.461155304435692,-7.853691263537112,-60.61535957532052,-0.2666643823099415,-17.08584008479515,-3.684761370552995,-3.770842456735615,-0.1039287456207805,0.3894674070179462,-0.7470453381538391
688,2017-09-28,8530.0,8561.900390625,8433.099609375,8531.099609375,6276.4130859375,286682,0,3.857284225800228,11.391770959743551,-64.85482581258644,-0.1194220498723401,-15.24911582410087,-3.1199233116884826,-2.803485673407289,-0.2899017502718112,0.3178810328245163,-0.8918448109179735
689,2017-09-29,8550.0,8700.099609375,8500.0,8645.0,6360.21240234375,349945,1,16.726857332245203,104.77281996090896,-49.10096818810512,1.4671361502347418,-11.231152124268576,11.965943725685364,-1.74759041894104,-0.2945736684487201,0.5031765140593052,-0.9178260480985044
690,2017-10-02,8621.0,8671.0,8565.0,8612.099609375,6336.00830078125,103935,0,22.367741708608698,105.52753226747804,-53.65150631051176,1.1320198204671816,-8.566612286188745,7.092378501081425,-0.8743062077929632,-0.3955346323782578,0.324008334428072,-0.9420306016691028
691,2017-10-03,8588.7001953125,8882.7998046875,8635.0,8863.2001953125,6520.744140625,161469,1,41.25541779007143,235.10682052804967,-3.2353277804555214,5.016711301491318,-1.360631928622982,31.572885982764745,0.9370056535701092,-0.4418431926661959,0.1353634297847747,-0.9321804204955696
692,2017-10-04,8900.0,8900.0,8690.099609375,8750.0,6437.4609375,275204,-1,44.11294886011338,166.98905196269465,-24.07704654895666,3.4278959810874703,1.9597967067266604,16.650452985273564,2.2247738476509893,-0.4027896010472129,0.2193224355578422,-0.8712783055379987
693,2017-10-05,8745.0,8745.0,8542.400390625,8590.099609375,6319.8212890625,249162,-1,33.692459393716646,57.491118087942304,-49.74324087078652,1.9971646653198865,1.5462340846771678,-0.5137394760072701,2.6216262439553044,-0.2128820106154307,0.1003986001014709,-0.6932506691664457
694,2017-10-06,8609.0,8627.7998046875,8500.099609375,8540.0,6282.96240234375,304110,-1,22.42626058444452,13.500559349181946,-57.78491171749598,1.4999191595002213,0.3795727062832997,-5.219454761411332,2.756236662741238,-0.1848718114197254,0.277897760272026,-0.7470317762345076
695,2017-10-10,8650.0,8679.400390625,8506.0,8663.7001953125,6373.97021484375,198562,1,22.26096382414787,42.305861197580434,-37.9293426464687,3.291771171681782,1.5345471558817647,6.535716244670795,3.516327095296984,-0.3122324834444693,-0.0647260099649429,-0.856714041903615
696,2017-10-11,8609.0,8697.0,8550.0,8611.7998046875,6335.78564453125,185532,-1,17.805006138223305,38.37383512551217,-46.26006345304976,2.7685625600533275,1.553816801558568,1.4162422235304393,3.9076382703357626,-0.243795750145283,0.3578026592731476,-0.8670947318896651
697,2017-10-12,8612.099609375,8676.400390625,8593.400390625,8658.2998046875,6369.99658203125,147312,1,17.132435810907616,45.06544154689163,-38.79617902287319,1.5374285389366953,2.2917474240539075,5.784607871426386,4.43858183292538,-0.227697293885285,0.2256524637341499,-0.8380838227458298
698,2017-10-13,8699.0,8730.0,8603.099609375,8723.2998046875,6417.818359375,159718,1,20.00805512538417,65.10147885487827,-28.36279218499197,2.2529357774850887,3.854141940215562,11.676248000762625,4.823231404521407,-0.3734367464415051,0.1528483405709266,-0.7379579022526741
699,2017-10-16,8890.0,8701.0,8610.0,8650.5,6364.25927734375,381304,-1,16.11720223674572,36.99181666092637,-42.41753096791224,0.0636205899363794,3.8950278774880913,3.84381770532427,4.850037356545972,-0.1883160527795553,0.2204917594790458,-0.5702703073620796
700,2017-10-17,8650.5,8699.0,8600.0,8644.900390625,6360.13916015625,675723,0,12.441045706159835,18.476620232656263,-47.67329388876925,0.3808685772084379,3.8367355757455446,3.2440089716121068,4.580026201332733,-0.3387746046512173,0.1475210860371589,-0.7865209868177772
701,2017-10-18,8650.0,8836.0,8655.0,8801.7001953125,6475.498046875,129491,1,19.42776244443333,125.4601690374147,-21.053699388838453,-0.6938802988171884,6.110791229852215,17.597146855724578,4.69639699637582,-0.2221246081355371,0.0822234153747558,-0.6922572329640388
702,2017-10-19,8800.0,8950.0,8609.900390625,8833.0,6498.525390625,225868,0,24.678109727462527,127.33630452938164,-26.0,0.9485714285714286,8.337997139136549,20.143735373492504,4.450900928640555,-0.2252221881811107,0.2382878512144088,-0.6870351452380419
703,2017-10-20,8833.0,9085.0,8833.0,9016.2998046875,6633.38037109375,297465,1,38.208940890995336,209.95124723435123,-11.7456230861959,4.961527976315394,12.594813631962303,33.169326043014806,5.011293244806546,-0.2380305465517772,0.0808059573173523,-0.9006494507193565
704,2017-10-23,9017.0,9140.2001953125,9016.2998046875,9132.0,6718.50341796875,226082,1,51.81937535250126,208.4534972984285,-1.2810791760938467,6.932084309133489,17.323864294877108,39.83976939310333,6.391524954643685,-0.171331467003458,0.5138549562543631,-0.8065044106915593
705,2017-10-24,9120.0,9120.0,8965.0,9044.400390625,6654.05615234375,158369,-1,51.67399672620245,142.8037214022255,-14.96636728541504,4.39419863026283,19.43313946442314,29.3157185494256,6.778971971085306,-0.3853320949128829,-0.0465452820062637,-0.9589223670773208
706,2017-10-25,9050.0,9110.0,8928.5,8949.2001953125,6584.01513671875,295977,-1,42.31153480937832,99.2515853582506,-29.83906032834805,3.917884742761312,19.42481672402435,18.84772459828316,6.691586976117536,-0.3892167077865451,0.3037826716899872,-0.900729417335242
707,2017-10-26,9111.0,9111.0,8485.0,8923.2998046875,6564.9599609375,114799,0,31.98889446664866,25.698471513225854,-33.104445355293066,3.06064707826971,18.98034808712563,16.09428133973319,6.933951565259006,-0.1652286171447485,0.2287506498396396,-0.7078922763466835
708,2017-10-30,8923.2998046875,9200.0,8923.2998046875,9124.5,6712.984375,256121,1,36.025682437403546,109.63927194201447,-10.559440559440558,4.599179258941822,20.89671513333072,29.71643590298895,8.01197404376371,-0.3084926884621382,0.513213787227869,-0.7929142108187079
709,2017-10-31,9200.0,9205.0,9020.0,9184.400390625,6757.05517578125,288676,1,39.75153354022392,109.39674322940472,-2.8610568576388884,6.171902093809607,23.0059561087512,33.19385164446611,8.806767722325898,-0.1812219861118743,0.4381514862179756,-0.8073809249326587
710,2017-11-02,9000.0,9000.0,8760.0,8779.099609375,6458.86962890625,730544,-1,13.308526386435432,-10.951824690062802,-59.15283203125,1.5523512439256435,18.11494499396821,-2.10113164268095,8.048308423366565,-0.125566626039262,0.1321170479059219,-0.7732693227007985
711,2017-11-03,8780.0,9205.0,8700.0,8773.599609375,6454.82373046875,187534,0,-5.173531496507735,1.3277109440190622,-59.916720920138886,-0.3192631572757438,14.47939658297087,-2.478788887860712,7.174288026124692,-0.1234415774233639,0.1754652485251426,-0.8369759172201157
712,2017-11-06,8784.0,9206.0,8685.0,8726.2998046875,6420.025390625,130628,-1,-20.35273494973781,-15.840265383612476,-66.53262070908461,-1.207972323248047,11.076305670600702,-5.842782080707595,5.685242715875051,-0.2772938186302781,0.0110993981361389,-0.7223650487139821
713,2017-11-07,8755.0,8755.0,8510.0,8560.0,6297.67724609375,191383,-1,-40.21396830030113,-146.18697796051845,-89.59778085991678,-5.060832210240763,6.277164294691156,-16.719911043107217,3.66664042276176,-0.1893872517873259,0.6317124553024769,-0.731847895309329
714,2017-11-08,8755.099609375,8755.099609375,8450.099609375,8548.2001953125,6288.9951171875,212904,0,-52.01716378511669,-151.4468037496452,-87.0220220608184,-6.392901934817127,2.4544379236504947,-17.448617759511215,1.4615119059442632,-0.4730352953608547,-0.1814134195446968,-0.7993368469178677
715,2017-11-09,8504.0,8664.400390625,8504.0,8596.599609375,6324.60302734375,325457,1,-54.19066309211663,-131.73999290097902,-80.61913952989632,-4.951138405086192,0.0242890031885057,-13.078030492555005,-0.7467620404367745,-0.3844962653417427,0.088296502828598,-0.9447837681509554
716,2017-11-10,8596.0,8780.0,8596.0,8727.7998046875,6421.12939453125,647309,1,-44.80685306338562,-74.73038901189628,-63.26232943432011,-2.473968464142385,-0.3337940348120148,-1.9975018163384035,-2.0248496584790763,-0.220687108942204,0.0851290002465248,-0.5562563668936491
717,2017-11-13,8600.0,8850.0,8600.0,8678.400390625,6384.7841796875,116889,-1,-40.09438154809263,-61.41629783154278,-69.79750452817805,-2.744493846702896,-1.1971259459291843,-5.742653860345942,-3.494895074897159,-0.2772227788033585,-0.0085581094026565,-0.7574611036106944
718,2017-11-14,8640.0,8800.0,8501.0,8606.5,6331.88671875,226201,-1,-39.90142661000671,-78.66221757389395,-79.30939148004889,-5.677023398542386,-2.7238679095134075,-11.069581285146397,-5.1656974293611295,-0.2994562491658143,0.192458689212799,-0.8008478237316012
719,2017-11-15,8800.0,8800.0,8572.2001953125,8596.5,6324.529296875,117348,0,-38.51005038006339,-59.96473731146549,-80.63231710940751,-6.401075362797781,-4.066483626739938,-11.816037972234012,-6.7057308393767805,-0.4121176418490134,0.0601028203964233,-0.8273150827735662
720,2017-11-16,8602.2001953125,8800.0,8572.900390625,8592.5,6321.58740234375,191683,0,-35.96978696527168,-52.60015315660988,-81.16148736115095,-2.1254982592489844,-5.210664941205348,-12.133740805424576,-7.789058433175952,-0.2619882822036743,0.0401487350463867,-0.562459196895361
721,2017-11-17,8801.0,8801.0,8518.0,8535.2001953125,6279.431640625,312112,-1,-36.16207472311203,-61.46434446080221,-88.7418253789846,-2.71723607956487,-6.831883576401837,-16.760115289963036,-8.019845979640506,-0.2003665039823814,0.5937157180160284,-0.7004872970283031
722,2017-11-20,8480.0,8640.0,8050.0,8156.5,6000.8173828125,545190,-1,-58.48559397227818,-201.7832906789806,-90.7871972318339,-6.529684029208131,-12.435383343212331,-39.45104801689003,-9.981568917529302,-0.2330937867518514,0.4200871177017689,-0.7140994984656572
723,2017-11-21,8156.5,8639.0,8200.0,8477.2001953125,6236.75927734375,467897,1,-48.74290509816768,-124.53500757015628,-63.04496580341695,-0.967287437938084,-12.370020020146496,-11.685510239365142,-10.348780807917798,-0.3360402985708788,0.096470907330513,-0.790467887185514
724,2017-11-22,8500.0,8539.2001953125,8403.099609375,8439.900390625,6209.318359375,215889,0,-42.148094754211655,-97.41524284724082,-66.27159250648789,-1.2669310757004426,-12.695245469777529,-13.83438119050575,-9.63787869555222,-0.1938762355906268,0.4502821788191795,-0.8485054029151797
725,2017-11-23,8440.0,8315.0,8099.89990234375,8176.5,6015.53173828125,183674,-1,-52.20517169276161,-192.39351411989537,-89.05709342560554,-4.88681139594848,-15.46398259662888,-27.289042633512118,-10.016346420986482,-0.3770584003068506,0.0640458092093467,-0.7356972191482782
726,2017-11-24,8196.0,8380.0,8196.0,8280.5,6092.04541015625,338534,1,-48.606499625975175,-115.74003056674442,-71.1875,-5.1250007412780665,-16.22796207773973,-19.36379247024361,-9.910399334871844,-0.3115729301029609,0.1814288273453712,-0.9350543138571084
